@relation SubsetSum

@attribute ArraySize numeric
@attribute Sum numeric
@attribute runtime numeric

@data
1045,42089,586071
6551,54431,208006
159,57595,289619
8101,80380,1873028
2311,82912,58968
8671,72152,332791
2501,34811,208956
2216,77215,28501
8829,10760,63751
8893,99051,69967
5570,78481,38983
8228,79431,213727
128,60760,201311
7057,22153,524515
1457,75000,494014
5127,90823,1001423
1805,89874,310261
2406,62026,428570
6962,65507,120605
1994,97468,38071
7405,61709,414388
9715,8229,146329
6298,10760,578013
9399,43988,26224
2279,22786,157633
3766,64557,71498
9652,19621,865434
5032,22786,324269
9715,21520,1288675
6867,34178,398606
8323,91772,9943
824,88924,88404
7279,41773,546799
5001,77848,887224
6678,66456,71663
3165,41456,110367
6551,94937,168735
729,98418,336385
6266,34811,79297
2501,84810,1150599
1583,57279,276591
9968,94304,554428
2627,19938,66443
1457,13608,872006
9019,39558,5786
2596,76583,184504
7089,93671,283198
1140,40823,106813
9557,59811,123120
2501,43671,976365
8829,5064,1050823
8734,32912,129317
1615,49368,27211
1362,82279,52253
2374,64241,82845
7690,93671,1200332
4115,3798,41467
9146,70570,43664
7532,89241,150180
4051,50633,473252
9462,28482,19502
9652,32279,147126
9779,56646,40976
8070,45570,52957
9367,84810,242405
8924,6014,275783
2184,78798,34656
2501,73734,38592
349,79431,782114
6013,1267,1456845
8481,60760,380080
2343,71203,106245
6171,18355,542147
159,24051,719977
3418,87025,487530
7152,96203,81716
9462,16140,322795
8101,58861,454555
9430,22153,8857
5443,60760,211629
5127,11077,280599
3387,36393,172230
7057,98101,47853
1172,76899,282748
3798,67089,807054
3640,43039,390685
3355,72469,101676
1931,29115,934059
6614,44937,167027
4399,99051,78820
5760,12659,536039
5412,11393,275324
2817,73734,368937
9272,31013,207631
4273,7279,78459
7912,13925,330428
9779,97468,112784
4589,75633,693133
9810,7596,9204
3418,98734,713110
8576,74051,365984
8355,34811,55270
8766,24368,492710
7500,24051,157404
9082,79431,194545
8481,79114,205622
5380,73418,399662
6488,57912,644234
5886,24368,838684
159,66140,606985
6678,58228,288534
6361,52532,217363
7532,52216,1386615
2437,87658,49844
2691,63924,2071424
7880,17089,207113
9494,45887,37066
159,73734,218264
6171,49684,472920
7374,19621,85985
8576,84494,378361
7500,18988,8764
222,74367,373658
128,28482,75444
128,11710,24834
6076,72152,132730
7627,8862,16769
1172,23102,148071
8228,77215,303778
3735,44621,382046
6614,48735,1701
1393,92722,14967
7089,66456,109788
8450,1,30332
4842,53798,513785
6867,92722,755855
6614,25317,794676
5855,55064,445995
3608,85127,1766546
2691,93038,682780
9146,18355,224122
1235,17406,57478
9873,70253,99380
9557,5064,440290
9399,86709,574199
7627,22153,72304
2596,80696,581572
7279,92089,661331
5095,61076,237093
3672,11077,673421
6013,23102,1878093
1868,43671,271690
1077,38292,451688
64,23102,11447
5001,61076,160567
8956,36709,228224
1108,82595,51169
6678,52849,8786
9525,68671,79765
3102,56330,243594
9557,20254,405919
5064,53798,537125
2026,65507,411563
2975,8862,595483
4336,92722,53197
5412,30064,14072
2469,16773,137641
5570,950,267370
3102,88291,1735583
8481,47469,932471
2659,8229,184357
1267,45887,44957
9114,26899,134295
7310,91772,225056
6329,11077,65692
8861,18988,92984
9494,96519,610983
1868,80380,692248
8829,19305,148509
887,71519,122293
2184,87975,184843
5222,45570,251155
6678,88924,747267
8323,55697,203149
3355,98101,584986
3988,4431,222607
8544,1267,145834
3482,52849,2876760
1362,71519,754041
1868,52849,230102
8608,87342,181168
1773,24368,729778
4526,35127,92689
3798,42089,2477837
4241,83861,94825
919,31646,19241
6931,92089,353230
1646,60760,3005097
6013,61393,8439
1551,87975,49430
8165,99051,403156
9905,84494,80031
8355,55697,591333
1520,65190,63513
6867,12976,556127
5633,39241,396659
5918,44937,410291
4336,20254,96943
5349,31963,24453
5602,82595,907831
3482,90506,509620
8450,94304,134269
4811,18355,472304
6583,77532,153343
950,88924,2984
2754,13925,747781
8734,69621,675964
4842,92722,227302
3703,6330,85280
2754,55380,778204
8703,42089,64960
2058,68038,401177
8829,29431,182618
3735,75633,339365
7880,38608,115817
5602,45570,453520
8544,12343,65260
5159,18355,229276
5349,4115,413916
4779,85127,32888
1172,97152,439207
6424,13925,322747
9905,48102,661431
4463,59494,672418
9494,92722,130168
8671,61076,854347
4494,50950,4115
3102,5381,2349
8639,32596,828690
9114,11077,352590
5159,75633,948895
6551,64874,2000535
1551,49684,228864
8323,5064,99419
7943,56962,61736
602,76899,363488
7247,3166,231355
6235,1900,1532400
7310,46836,5042
5886,96203,308617
3292,63608,131654
9810,73734,142486
1900,81013,63065
7753,94304,279780
4779,6330,98278
5918,79747,672224
2849,69304,4832
8576,58228,317450
7817,82279,144377
8639,74367,568714
7310,950,412881
2153,54431,512301
4463,4431,59860
8418,84177,298190
2216,56962,31072
8101,17406,925675
5127,3166,398506
7310,96835,266637
5602,47469,65259
8196,26899,125632
9082,98101,149849
4684,59494,96362
4241,57912,285237
5792,39874,348269
1077,12659,556028
2944,57595,34167
9114,1900,56755
9399,10127,991379
5254,92722,57792
8861,91139,212814
9051,4115,15192
507,87342,238775
950,59811,84395
8924,45887,28038
1425,95253,787058
7595,77532,144891
6836,22153,57524
4273,92089,184886
2216,317,79657
222,71519,86619
9367,317,70730
7469,45254,184008
2817,98418,25537
1741,92722,504424
7817,22153,408970
128,26583,355428
2089,38292,417236
4558,38608,197643
7437,64241,579686
9905,35444,189441
3007,15824,506230
3039,1,10965
8734,44304,455905
1362,43988,1020698
3766,82279,207347
7658,58228,199833
2216,32279,254761
1235,23735,132666
5886,24051,208047
7121,85443,40492
4304,58228,107120
9494,59494,1650310
8450,16773,164973
5760,81962,1697
5412,79747,488007
4115,59811,2474743
6361,31646,143504
9968,3166,49577
254,73102,873239
4621,74684,4368345
824,41140,117352
1900,23102,2868360
1520,34811,35760
6614,85443,9941
9937,54114,1539252
9937,60443,351665
1583,87975,45991
3513,8862,245200
5602,48418,511176
7089,99684,65970
8196,40190,75681
5001,26583,201056
5950,18672,73346
3925,87658,1380760
9430,15824,630908
9620,15507,4777
1868,48735,2827261
6203,46836,182106
5127,6330,88273
8165,41140,172015
7026,10444,1459140
9557,40190,798299
3134,10444,1317709
2786,30380,197029
5254,36709,65386
5918,29115,45210
4811,49684,105401
1362,22153,442621
9684,61076,160627
2627,58861,928099
7057,82595,76604
5538,86393,198768
3893,2533,310540
5665,8862,137902
9684,87025,213010
5633,45254,272890
6709,51583,47671
7722,35444,812642
5127,20254,1162084
5064,16773,140770
4716,67089,742363
6614,41456,232894
1551,83228,79535
8608,5381,517510
2564,20887,602257
4558,14241,27573
7057,80696,96013
5254,27216,876634
9146,55380,150844
3134,82595,425025
3513,23102,16137
8703,63292,48309
8513,634,275025
4811,60127,188545
7279,44621,91005
96,76899,95823
444,69621,550569
634,60443,526292
950,37975,345954
9684,74367,10991
7405,10444,320866
7215,37659,8930
9873,32279,139003
8481,91139,1577789
1014,17722,178152
9146,58861,28289
3387,93671,591433
1994,97152,1356340
8671,79431,528413
855,68355,248030
602,66772,2154863
8450,70886,910332
571,81962,67331
7184,96519,549550
3007,40507,39833
3134,46203,1305003
7848,66772,893052
7057,60443,24110
9684,71836,416856
2248,81962,1038497
4399,12659,101666
2944,28798,17378
444,43671,1817975
9937,24051,111479
8576,33861,165021
3672,31646,280971
6772,46203,503383
7658,37975,166838
7026,99367,764607
4431,68671,438563
5095,73102,2050396
6140,93038,1046266
7279,3166,46267
4178,39558,695702
7279,30064,483685
8956,52532,64695
4399,54431,1130649
7564,70886,343681
919,83861,381589
2564,90190,6481
1393,58228,60335
4494,2533,577872
5728,51266,35160
1077,60760,1416625
9494,63924,920582
760,56646,50601
5855,13292,141381
1741,28482,319491
7627,40190,790162
7215,13292,54804
4621,34178,2147198
6424,92405,2561015
1172,74051,360654
7310,81646,714637
9810,21203,1003898
7975,45254,266735
4589,35760,213484
8924,28165,1209
6899,65190,123588
8829,23418,35010
5190,34494,381023
8450,27849,79686
6076,71836,751107
6583,96519,461563
3766,10760,88291
2596,89874,824561
4146,64241,36618
3102,9495,527574
4716,85443,359193
5475,19938,59191
4273,97152,37610
8418,47469,614487
7817,42406,397432
3102,88608,444193
4842,17406,245845
950,5064,641649
2216,73734,561784
4811,3166,271190
982,2849,410840
8101,84177,522842
6488,94620,551976
1583,58228,151624
4811,56962,26101
2659,84810,408589
2944,52849,414984
9146,18672,193340
6329,97152,22839
1678,88291,329372
8734,98418,229215
2406,43671,503100
5760,89241,7305
2089,76899,332962
6298,23102,552059
3260,35760,74217
9652,82595,926136
9272,12659,177823
7374,77215,64895
5317,35127,196799
1140,45570,635787
1931,46520,209547
5001,69937,188560
1963,82279,2577097
2184,36393,191024
5823,40823,619600
1931,29431,738509
7089,75000,1106855
9652,82279,307228
4399,48735,133621
5064,61393,4160913
4558,53481,158896
5855,19938,589952
8639,78798,12719
5317,66772,118151
9557,28165,46565
2564,66140,279638
1900,61076,68698
381,65507,1230297
9367,11710,78436
1077,33545,52565
6741,27849,120487
6931,31646,110767
4906,89241,1067166
286,95886,646202
665,33545,601369
7026,31013,840338
8703,22469,121086
8481,13292,40976
5570,75000,109348
1646,36077,61570
191,3166,6288
6329,31013,240453
3735,52849,284561
3229,41773,1587228
3197,97152,1332409
9873,56646,263278
1583,70570,40979
2026,65823,67449
2121,13292,271296
8734,90823,459685
6361,83228,17444
2184,90506,92937
634,17406,976278
2279,84494,1367725
6329,36393,289025
9779,56962,1204038
1994,39241,348146
9557,71203,246278
7532,1267,183058
3070,81013,1336846
2849,88924,555792
6772,1900,6784
96,45887,805205
9272,11393,23141
6867,31646,33828
3482,80696,21007
1646,7596,853289
5633,79431,221045
3418,9178,43826
5001,69621,242084
8481,29115,659622
3007,45254,79722
2501,92089,1221537
950,12659,156762
2248,22469,454189
1108,25634,70112
8260,71836,899259
2121,7596,365566
7026,95570,170563
2374,38608,1619152
9937,45254,283236
2501,64557,379091
2912,13925,98433
8481,82912,214830
1108,25001,578313
6329,68671,888595
2374,58228,110864
7627,44621,652552
5190,28165,575426
444,19621,172132
4083,93038,82590
3007,93987,397654
2754,90506,635437
7975,22469,152390
4684,40507,154530
4020,2216,270595
444,49684,330900
5760,15824,72651
6804,2533,5930
9462,56013,171179
5222,7596,6309
8956,14558,70149
8576,35444,865477
1646,23418,717252
9177,35444,708399
2437,64241,134964
8133,49368,136920
8323,23418,227278
7753,44304,1845288
8291,18039,264698
444,47785,2213
8513,30064,183123
5918,70886,35572
7943,15191,495115
2374,44621,226276
7247,12343,204898
349,56013,376262
9367,87342,16575
1900,30380,302481
5981,89557,304665
3640,46203,274442
982,33545,386014
2880,53165,1202519
3229,17406,45606
507,44304,260214
3545,91456,104528
9715,55697,1930315
3229,94304,1869
4368,40823,275777
3830,79747,326636
8165,61709,381780
9272,82279,131710
2311,5064,87454
8450,63924,188829
6709,2216,2596190
7943,69937,478387
6741,7596,177427
3134,31646,875379
8418,17722,672952
634,15824,217263
6361,26583,75940
9019,86393,148630
4083,14874,1286369
5855,32912,181280
3134,85127,239135
96,80380,26108
3355,16457,179046
9272,97468,42353
1045,4115,299862
792,81013,242078
7627,16773,129473
9557,45570,596113
8924,72469,179666
381,25001,575157
8829,82912,518113
3355,61393,152585
8165,87658,747736
1710,55380,1189294
3007,63924,31620
571,6014,360637
539,87025,781985
5918,5381,352329
1583,55380,158907
4083,46836,148579
444,30380,165758
5349,26583,220520
9019,7596,130992
5190,58861,112928
2184,57279,729537
2374,28798,12344
4368,65507,3567
1773,17406,516901
4368,11710,52114
33,3482,244
5538,29748,284651
5317,14241,242832
6741,7279,125913
1520,40823,2864898
6519,3166,412110
476,90190,297602
8481,95253,2265208
6235,99367,115648
9114,1583,229575
412,66456,72666
887,84177,16807
1868,25001,836268
4716,94304,193377
96,44937,78567
5127,36077,22145
729,54431,446786
7975,46203,1311462
5349,87342,454433
2311,1267,84913
1836,95253,1529181
1615,87658,750887
9905,25001,259163
7880,50000,69911
2659,634,7701
7564,94620,16625
2659,89557,527431
4652,50950,944491
3070,8862,1055231
1741,31013,512823
2532,317,35093
9177,70570,1175286
1140,24051,173138
2786,38925,199601
2596,29115,522301
5032,85443,359108
8671,19305,257033
5001,72152,295225
2311,86709,46143
2437,63292,644497
6171,6330,1098071
4716,31646,7689
2311,21203,120025
3703,21520,113226
8861,70253,1271956
8355,43355,107127
8007,76899,177059
2406,19305,701328
1425,8862,731632
887,66456,2096095
8576,6963,288389
4051,98101,6273
4368,34178,46668
3292,18039,17796
507,52849,42055
6488,23418,1858860
729,36393,27952
2596,19938,375337
4209,8862,83440
9652,99367,342862
7310,23102,44417
6013,18355,1336902
6456,58861,20624
8639,34811,588540
1267,81962,434796
3577,86709,37736
2691,6647,1795
3640,80380,17121
665,86709,1522503
222,97468,1187242
8829,45887,14012
8101,18988,245159
222,56646,53240
7405,68038,539411
3640,36077,170416
8798,61709,552719
6583,31646,166089
9873,36709,124961
1203,8862,398204
8671,37975,1009914
8196,1583,70963
8766,43039,92477
6266,54431,1449183
191,9495,164897
8481,2849,470099
1014,76266,123533
1963,28482,570973
2184,69304,2061030
6361,40507,1097175
5159,43355,375746
1805,45887,825734
8386,35127,207606
3418,30380,1741953
5254,54747,94157
6235,89874,59003
476,30064,47800
5095,1,18358
8101,65190,347906
1678,9495,1385368
8038,28482,1381167
317,24051,348408
7089,43039,10212
286,15824,164150
6456,44621,76900
5918,87975,120845
1425,77532,53100
634,51899,12972
5823,82595,19468
539,11710,34178
5412,38292,2861130
8228,16457,134044
8608,98418,400136
1,78481,66
2627,28482,440490
3007,98734,1926221
4494,76583,1066588
1014,90823,31619
9810,84494,90806
6235,1,22434
7690,61393,646688
7342,18672,437685
919,89241,108780
5760,28165,675382
697,59494,302953
64,30064,52922
1741,73418,2448067
3450,46836,334291
5665,65823,323796
7342,52849,679890
8987,83228,300244
4874,42406,509991
4716,68355,377275
5792,34178,51454
6424,57595,773424
1900,77215,158911
5728,22153,693122
8576,53481,568367
2691,78165,355195
3608,86393,365591
6614,92405,671109
1235,74051,327897
3387,86393,405791
254,89557,1150295
7500,49684,2014
7026,63924,196422
6235,67405,247406
6140,74684,4551
8671,57279,211098
1615,83228,66031
9430,59494,264665
286,10760,241870
7753,55064,733035
602,82595,63115
2944,48102,586284
3735,87342,218275
2659,25634,14411
1014,91139,256921
1108,19621,247452
3482,53481,76465
6583,71836,193837
1678,31963,1591428
9272,40190,298629
6424,20254,149319
5254,12026,197030
1077,29115,38143
9684,65190,471600
5728,18355,150419
6519,79114,199090
3229,50000,2450717
6772,61709,38487
8291,35444,706572
8608,26899,817887
7785,53798,1092582
3387,99367,203956
3355,13925,450341
7184,10760,275530
2975,1900,744277
4621,1583,120467
6235,26267,258682
7184,72469,1341039
7279,89241,5702
9905,18672,241777
9177,85127,227405
5918,43039,429243
2691,81013,302507
5886,37975,360279
1330,65507,401294
6393,48102,2368383
7564,66456,102883
5507,96835,111070
9842,17722,49455
9399,98418,32974
4336,63924,1012493
3640,32279,1497668
1457,88924,884467
4241,89557,174302
5222,58545,387690
8766,68038,124529
159,31646,31607
9873,34178,528636
6045,4431,25926
3703,12343,144927
8703,8229,116096
2026,93671,31945
4209,42722,2067920
6393,20254,491701
4304,71203,990277
2406,48418,199501
1678,29115,321400
2817,53481,358827
5538,6330,276970
8798,73418,358089
3355,62026,231217
1773,73734,42203
3640,72152,152538
191,317,1228
9462,78481,6635
4273,79747,118753
2849,22469,300587
697,71836,638240
2627,57279,737236
4178,91456,21664
9968,39558,363732
9399,37975,355076
5823,53481,544824
3577,66140,101127
7500,14558,2052820
2469,48418,88009
8513,37026,23193
2817,31330,2981958
6076,46203,248765
3830,26267,754269
2248,56962,1746459
3355,14558,434626
665,15507,277502
1963,38608,97742
6836,35444,256337
2564,85760,248251
2121,67089,31399
7121,3166,599770
7880,4115,783158
6709,65507,114025
2406,17406,535970
222,13292,65985
5538,75000,239468
6772,69304,31702
64,82279,102587
6235,4115,123977
6361,19938,834122
950,81646,708804
9905,39874,239381
4558,12343,650183
4874,43039,74783
8861,44621,1805777
2880,60760,630132
6931,17406,1928943
5095,64874,148405
7184,98101,56093
1678,89874,65893
2786,7912,1386022
3039,14558,641520
5222,98101,183554
4779,51899,252706
8038,59811,208275
64,4115,604
5538,38292,824374
1108,42722,965222
8291,64557,105817
824,40823,44601
5443,34178,446901
1330,72152,460690
1077,24368,25519
6329,87025,192951
8228,43988,2146490
6424,68988,481378
2058,87658,17127
7912,99367,791682
4684,30697,1097339
33,73418,12864
5317,34494,440466
9873,65823,246270
5855,25001,51034
5602,37026,1145472
7564,16773,3031144
1014,84177,61320
1741,16457,726333
4463,49051,225981
6045,35760,2835480
1773,75317,1034
5570,48735,149259
6203,91456,43698
1488,82912,59252
9589,79114,30188
1836,25950,112398
222,4748,69144
5032,58228,290276
3450,83544,12073
1836,73734,1729294
6235,11393,26728
2248,64874,114094
9336,34178,1082896
9114,55380,3278414
7532,91772,58317
1172,72785,123210
6456,51266,276083
3893,15507,103683
665,5064,111367
8228,30064,583954
6962,40507,55511
6709,15507,558710
3260,53165,1308852
5095,68671,13727
5602,63608,42160
8165,80380,189362
5950,13925,648954
7785,43039,228431
6329,99684,271835
3861,38292,105586
6962,68038,345198
7564,20254,390548
3418,96519,106537
792,89557,402468
4494,71836,639558
6899,48418,35963
4684,82279,379329
3893,36709,2556321
5380,99051,826393
1045,8229,306614
9462,88608,45859
5190,30380,1362904
6994,85127,161467
2817,56330,4292
9430,76583,146699
7912,71519,1574509
7342,31330,1050511
5380,41456,444459
7279,86393,354650
5792,46836,98264
8260,57912,655981
7184,66140,636275
9842,63924,3614122
760,19305,1855528
8418,75950,996871
8038,12026,387070
5823,68671,101059
9019,20570,278616
6140,21836,150994
824,4748,54038
3766,50317,36914
5602,21203,133870
4115,3166,614640
4747,54747,214008
7342,96519,326987
7595,25317,38515
8355,31646,364704
6424,27532,214743
1077,99367,277586
7943,83228,178443
5855,85443,96859
792,53165,137358
349,75317,75920
4937,39241,75611
1805,20254,85249
3640,49051,641387
2089,65823,247536
3165,3798,71396
571,99367,308630
2596,82912,1236240
