@relation HistogramEquilization

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
420,2759,90562310
4964,2642,1413678464
356,921,21006893
4196,3424,1553502968
4260,2993,1305352380
4324,2915,1314361445
2340,3424,3088730576
548,374,14915387
2084,530,108000866
4068,2094,3989100700
2532,3619,1745951947
164,1429,14343669
4132,2602,1188841828
2340,2211,492176853
2724,1508,350391881
6436,2602,2359021458
5860,1781,1139491561
5412,1547,811819423
3364,687,196571320
3428,2720,914109402
2404,2407,564780265
100,1038,7436320
3300,2720,878763808
676,1899,109992991
3940,3541,2785794932
3428,100,42509754
1508,2329,382301759
5220,1977,1232544051
548,2642,120502463
5156,3072,1671329989
2276,3619,817941429
3172,3384,1130013397
4260,1977,865942811
3108,2016,569339057
932,3150,274672365
5220,1390,669690446
2724,3384,944363367
804,647,38901697
6052,3893,2846998010
5924,3306,2147650849
5604,1195,620696892
2148,2563,513906382
740,1781,104577127
3684,1742,675181868
228,1781,27775330
2532,3932,1032696499
4964,3384,1857444923
1892,1664,276755248
3364,335,95384609
4580,921,365729528
5092,1312,656664417
6372,3384,2417625300
3172,217,45556993
4068,1508,597762361
1508,2446,352372789
3748,3345,1253289905
2468,2798,659286308
5476,1195,582364031
5924,491,276145556
4516,413,146454503
2148,491,90504614
6436,2681,1926040834
4516,335,122123662
2852,139,31709123
4196,2876,1313116870
2980,1390,370908431
2276,1977,392328055
1764,843,113038587
6180,2251,1471369944
356,1429,34985055
2596,1390,320865476
5284,3541,2070318661
6372,3150,2145603611
3108,1156,310094043
3812,2681,1083709927
5092,296,117703916
1124,882,76701888
3876,100,27485811
3236,1351,391191030
6116,1899,1158795898
3556,3580,1323433921
2852,3815,1085993485
1572,2681,390750123
3492,765,219796008
1956,1508,277900839
4324,2720,1182737058
4388,3541,1681612691
3556,1234,403901743
4644,3384,1711410003
3236,335,77175326
228,3345,51927719
6436,1234,758544964
3492,608,183075643
1252,2954,340611929
3044,530,128288084
1828,1390,215715356
868,1117,72263562
4196,3111,1406768093
5732,843,490140909
5668,1273,721408373
2084,2094,396480793
1124,296,22181076
6180,2720,1883263775
2724,3072,782891444
4324,2172,931962876
1956,2524,475170833
1060,1117,88269054
2852,2133,590541163
2148,1078,201157355
420,2602,85576822
6116,1547,917640198
4132,1586,720815096
1188,1742,200257355
4708,3580,3290096158
5028,960,546691508
5668,921,544176736
2340,3619,1017495982
676,139,5368057
3748,2211,817654202
4004,1312,475541805
1060,3267,315783239
6116,726,375141530
4004,1508,576799148
2276,999,182673130
3684,1820,677305826
1380,804,87572863
5412,2876,1700683307
3492,3463,1233434424
5604,1860,1027256423
3876,139,34956379
3876,3541,1466362984
4004,3580,1482750290
3364,1781,580373439
804,3111,216734292
5220,3033,1795523195
1572,1781,240626044
1188,1820,191990842
1188,3697,406644573
5604,1977,1134266142
2148,2602,524221004
1252,921,85335644
3556,3775,1400708655
5028,2446,1292398837
4900,491,224990048
2724,3463,952596561
6116,2290,1506526246
932,2290,194012483
4004,1429,513087293
4452,2290,1062715329
3492,2407,847993324
3556,882,262036389
5860,491,220435253
932,3267,275918400
3556,726,221186523
4452,296,95117550
1124,1820,165259312
356,2329,57590559
548,647,24989299
5860,2837,1787028448
1508,1977,269438108
5412,2720,1545410181
1764,2446,425372401
2404,3306,773662711
2980,999,274407834
5860,843,445271075
3492,1234,352604004
1252,726,65705102
1572,1664,229203565
5732,1038,545035994
4004,2759,1147656889
5348,1469,782536657
2980,1078,284531362
676,256,11815155
4388,2016,883624261
1188,2876,305811710
1252,1312,138174975
1700,2993,523549048
5412,2642,1555836592
5476,3150,2019374587
2660,2251,556459753
3108,3033,925780334
2276,1469,285400187
740,1977,115105306
5796,413,192671957
1316,3580,446417953
2084,1742,340445881
4196,2681,1154500969
2532,569,109843313
4068,921,322028927
2724,1273,291679332
2276,2837,610165944
5284,3189,1870451949
3364,999,286823548
1060,1977,170115837
3108,3306,1074901854
4324,2993,1403617346
2340,2524,560241918
4964,374,142016434
1316,3463,442453681
5092,608,250180232
4132,452,135232222
1508,687,80962112
5732,2055,1259262770
3940,3345,1453793746
2148,687,120769175
4260,2368,1013893670
356,3424,92676511
740,3658,248349766
548,3658,169583030
1316,1781,218351798
1700,2446,393911033
804,765,46090551
4772,3502,1804463875
5476,3267,1930302224
1444,765,86553156
2468,413,79503569
3876,3306,1400126280
1572,3736,563572852
4772,2759,1393724854
1188,3111,336934521
4580,1117,447522231
2340,3189,779708410
1828,2172,345181467
5220,2720,1484394598
5284,335,135437558
676,2485,131928277
4708,2211,1044444464
2532,1390,313367390
5860,1703,978186213
4708,999,438662852
4452,2329,1041186510
3172,3267,1122596231
4452,2524,1201685375
612,2211,110444270
5092,3736,2334807908
2916,3345,962778622
5348,3854,2329562497
868,1781,128083637
1572,3189,466342989
1508,1625,208829339
228,3150,50766130
2212,3189,692575046
2660,2759,710887911
6372,726,406391639
3236,1273,351180227
2276,1781,367258716
3748,3815,1560865895
1956,3932,752327287
4196,2837,1281457314
3236,3150,1045985622
292,217,3215500
356,1625,49579790
1188,2915,382325869
3044,3033,915819801
4324,2954,1353943950
1508,3033,416667093
4772,2055,1007092299
420,1469,46542569
1636,2485,391588867
5220,256,95629583
2852,2681,777198869
2148,2759,551591261
1828,1664,281418287
2020,2954,542759438
2340,3697,906430641
4644,2642,1242681629
4452,2563,1163621483
3492,1351,435512311
2788,1742,449584578
5092,647,281963285
1444,1117,130711672
1892,2524,442626376
3940,1742,658811385
1188,2446,284331380
2532,3267,835489759
1828,3111,571506643
100,1899,11761699
4964,569,241197756
4836,3384,1806030409
5604,2837,1753443626
3876,1038,350132268
2916,2720,770983413
2148,2368,467995327
4964,3424,1950378727
2980,1742,471056231
1828,296,36063796
612,530,21951966
4260,2837,1258117070
6244,1234,731493756
5924,256,126373285
5860,2251,1396004183
4452,452,153004732
2212,2016,401851577
6116,413,204790555
1508,3111,450859800
5796,1742,1022487398
3300,2681,885583723
4324,2837,1291274251
1124,1781,171739409
3684,374,101391627
4772,1586,715410596
4068,3267,1361121133
548,2485,103657544
3812,1156,389668333
1252,2485,279851045
4388,2798,1265938122
2596,1977,448838211
6436,3463,2491855415
1700,1899,281522301
5924,413,190991862
2212,2446,494609272
4516,2251,1025674682
5092,3267,1773820823
2660,3932,1080492355
5668,1625,955179701
1764,100,12046758
3812,1781,624494662
4196,2094,910983621
2148,2485,493971730
4708,3267,1661944501
1636,1156,156370833
6052,2837,1861759803
5220,608,264603568
6436,1038,608441107
5028,2094,1058540899
3748,2798,1112681425
3748,1703,618169007
868,1977,137535443
2916,765,177316638
2276,1078,220225031
5476,491,231419324
868,2251,192507039
2212,1078,186930631
1188,2133,216668064
6052,1469,868350689
740,217,9200884
292,3267,71284048
5924,3971,2607175584
2276,2915,609085172
4900,2602,1335332638
2276,178,26630142
1188,1781,181303842
2852,804,193513646
4900,960,398929188
164,765,8447633
4708,1977,934335873
6372,178,80294366
3812,256,73432622
1124,2954,303349656
164,3815,41605979
1060,765,59625379
1380,765,81794243
2084,1938,390738862
5540,3345,2052473028
804,1078,66941661
3108,3345,1060793797
2532,3541,878760008
1316,2485,287342911
1892,2759,515657372
420,1038,32059022
420,2329,78714227
3236,3424,1110965361
2660,1390,326347545
5220,2172,1150694297
6116,2759,1967140718
5412,100,37376545
3812,3111,1222314094
6308,2485,1726873438
3300,3384,1124775480
5220,999,478353387
2724,2016,509986423
5732,2915,1823690856
4196,2251,923240709
5988,3580,2346923073
3492,178,44702439
1380,960,103287847
5412,374,170075452
2724,3893,1063472310
740,1664,93255297
3876,3619,1542690117
2148,1860,355387004
5412,3697,2313710445
996,1038,77206324
5092,726,346424773
5604,1508,834190358
3044,217,50782307
5412,1038,565978683
4324,139,42210348
2212,2915,634766971
6308,3072,2308161428
164,2407,26791485
1764,2055,317935826
4516,2368,1141680784
4580,3228,1667342762
804,1273,77583418
4068,804,272458466
3044,687,159542441
1700,2720,423015841
5156,2055,1100448505
100,2172,13047461
1508,530,66118575
1316,1469,156170787
4196,3854,1775782111
3428,2524,890863050
4132,3932,1886744151
5668,139,54223645
1444,882,97620191
3428,3854,1354232462
1636,2759,407739466
1892,2915,524633239
1828,2563,432028263
5476,2759,1592249095
5284,2563,1487798777
4068,1195,452134631
2404,3424,803861076
420,1429,41809347
3620,491,135035915
100,1703,10593811
1252,1742,195127942
1764,1938,313761066
4516,3854,1925739948
6052,1703,1019237093
2724,2837,815897136
2660,2798,701096582
4068,3345,1433701719
4772,2602,1300924447
1060,687,51381429
292,2681,62808854
4324,960,363207032
6244,1312,820346637
2148,960,174606972
4516,1469,622599763
3428,843,253172664
4772,1156,477964708
740,2407,141080067
4964,3033,1594140894
1188,2720,288102103
2404,413,74575781
484,1625,55364979
292,1899,36516898
484,1547,58716327
3044,2642,770400803
4644,1390,573128230
1060,1351,108125063
5732,3971,2535123024
2724,2446,660519453
1636,2915,474958041
6308,2602,1811209579
4516,647,284456775
2020,3502,694704109
4068,2681,1142443462
5092,1899,1009765831
3108,1547,415383263
3236,2563,814113929
4068,1390,532547478
3812,2094,797782003
3428,3932,1369691320
5540,2837,1657336512
4260,256,76223939
6436,1351,876878823
676,3306,197191394
4004,2133,870946572
164,3932,44973612
5860,2133,1279150006
3236,2837,941371560
5796,3072,1998468215
1572,3267,476752791
5796,452,212766530
356,726,14874022
2724,2094,526745536
5540,100,35118789
3108,178,36166065
1700,3502,563939200
5412,2524,1425624365
6180,530,254212228
356,1351,33709036
4516,2642,1231460806
2916,3033,879068373
2788,2759,749461146
5604,2407,1395431449
2020,2876,526403327
2404,3932,951872190
3428,2016,657827303
2596,3306,846935203
2980,1038,268383669
1252,1781,222615308
3492,921,269259621
4708,217,69634235
5860,3971,2610489047
1316,1586,174194044
4836,1117,486754102
6180,3736,2487424616
804,2876,194500664
6180,1820,1187587509
3684,3619,1408692443
6308,3228,2260213334
1444,647,82985975
2980,2798,824179637
2724,296,59706923
420,1312,36342902
4004,1273,456694794
1252,2563,282213728
2660,3736,996403804
164,3345,37306007
1380,3189,405374237
2276,1664,326962693
4260,2915,1361961869
6244,2602,1833023543
4900,3150,1778631126
4644,1273,571575093
1572,1625,214400647
5860,2563,1600187054
3748,921,311762298
5028,374,141978915
1636,1117,147156749
1444,2407,300455708
1316,2055,239389668
356,2954,74271184
4388,3815,1830265497
932,1625,123442652
6244,921,516380902
2788,2290,649564283
932,100,4847368
2788,3111,849941258
1764,3971,649822388
5092,2876,1516469331
2276,2876,622462337
3492,3033,1200184506
5796,3815,2623530297
4132,3345,1477743416
548,2329,96673114
1892,374,53801767
1892,3228,583138345
1444,3424,490079427
3684,2368,902076835
420,530,12322848
4900,3854,2122111542
6308,3463,2461850367
5988,2720,1786016538
3364,374,100550397
5284,2876,1660283230
4004,3306,1455075084
1636,178,17826051
228,3111,55608989
1892,3345,609562089
3940,2837,1140448713
4580,1234,558691029
1188,2407,251558083
4644,491,188581500
5732,217,89081893
4196,3541,1653902975
2212,3658,794059906
5092,3697,2378642167
932,3854,366531056
484,3775,150904817
4516,1742,795562306
1892,569,82938938
5796,2446,1568870736
1572,1038,138764100
1060,608,46145111
1060,1156,101223145
4580,3697,1807731809
3684,2094,736210262
3172,882,242031898
5796,3424,2330912141
5924,1781,1070836865
4836,2446,1272011053
2404,256,43922319
1636,2602,391238527
3620,3971,1593876718
4388,1273,500245236
4644,647,256001275
804,1977,171116799
4836,2954,1492456649
5028,3033,1680494726
1316,3150,382449630
4260,1508,595080932
5028,178,61721374
3108,2211,623566243
5924,3463,2291403372
1828,2681,457229778
3748,3541,1445895973
1828,2720,540244234
2404,1938,419047067
5604,765,374639231
4324,2094,897919641
1188,804,73953549
804,452,25530516
1188,3893,441057768
2660,647,137568036
4708,3424,1737751448
3620,3150,1158917281
3300,413,126488626
1444,2290,308745012
1380,1312,174099049
2276,3463,793073016
4324,374,118622664
5284,2016,1071583537
2148,2993,626738979
4196,1938,790761395
2468,2915,700900859
4196,647,217790085
2404,2563,580589226
1572,2524,364530088
868,2602,198557823
5028,3736,2146498957
4452,2876,1317005369
1380,413,42446578
228,1508,26770942
4772,2642,1325113115
3172,452,119857529
4132,569,226148185
3108,960,247165998
996,2016,184038269
932,3697,344720051
5156,2407,1307116155
5412,1429,791759635
100,1547,39073476
1124,413,32081569
5604,100,35725712
6308,1586,1039111901
6244,1703,1105858262
1060,2563,238709037
2404,2681,643478915
1892,2876,504310812
5924,1078,578970760
1828,2915,491318112
5284,2172,1180191070
4516,1977,862669184
6180,3893,2668858909
3684,1273,397785460
3620,335,85787514
292,1156,23141538
2404,2290,506258138
3684,1469,503316217
5924,3072,1997028691
2404,2251,517171113
6052,999,544438534
3940,2485,995372948
292,2602,52215077
4068,178,47430625
164,3541,40206780
4068,2016,820724549
5988,2329,1475611085
5156,296,109176254
3684,843,264582758
2404,2133,477482694
3812,374,107029849
2532,1860,419194398
548,1586,62588045
1892,3150,574705338
3492,217,50122371
6244,3893,2750353259
1956,1351,220955708
1380,1625,190480645
4132,3580,1502431659
5348,452,199269330
2020,1586,282777734
2532,1508,324370413
2916,569,130909356
5796,296,122498944
3812,3658,1508107316
2212,2133,455491258
5284,843,390050105
1252,491,48176843
5668,1664,919097732
4132,1938,813149982
1380,491,56640036
2980,921,235104706
3684,2055,718935993
2404,2016,448356243
548,3971,176117410
420,2954,98503883
6244,1625,1037700354
5796,374,168194436
2020,2524,460896735
1060,2055,177254373
5028,1703,859975274
5732,765,372797027
5540,2602,1557983509
3684,2681,994058029
804,217,10145747
3556,2563,912833276
3684,3502,1333969038
1444,2798,366277697
804,3424,250763818
1060,843,77397161
868,2016,156460721
5924,3658,2357488649
1188,374,31775577
6436,2759,1945568984
1380,2954,382864258
6180,3658,2478344070
5604,2954,1792560034
4132,2251,968784224
4964,608,264748644
3044,2290,657641870
3812,1899,697046847
5092,2720,1554727295
3876,3658,1526136420
1892,765,119836260
2788,178,31611244
484,1429,48073268
740,3306,227876401
4452,3345,1635300553
2212,1156,221796452
4708,2094,973965049
4580,2211,1067700856
932,1234,95976731
3876,1508,544972346
2084,178,25850247
6436,3306,2418045309
612,960,47494338
804,3971,323946679
6180,1351,812181879
4324,1508,609266714
548,3932,171837449
3300,3228,1070006376
3748,3463,1300941204
1444,491,53880531
3044,1234,328530186
4132,1351,504683299
2980,1664,432990931
4516,1234,532341690
2404,1820,392101839
996,2993,264659381
5348,139,52613489
2852,1038,256268230
4260,3228,1420592905
4004,256,82322197
5668,999,492121000
5092,2915,1565219332
1316,1195,127216297
804,726,42936025
996,3189,289689904
228,2681,44756749
1060,647,52691444
2340,2915,728303818
3172,2211,731618721
4004,3854,1623165328
5284,1234,612369056
5668,960,491382147
4772,3541,1934306079
5220,960,452310301
5348,2407,1342566883
420,1742,56243429
2468,3697,889429865
2596,1117,251943952
2916,3111,896302586
5796,2251,1374754334
4516,3736,3754309602
868,1547,112099206
5540,3384,2755419308
4964,3893,2610338496
2340,1312,272413577
6180,2290,1499289758
4964,2954,1605714176
5796,2055,1313838640
5732,139,52968660
228,3072,48454054
3172,960,258575108
3300,2211,672552949
5604,1038,501662320
2212,3345,733896958
2724,3775,1021901326
164,1742,18115543
3044,491,117896432
5540,1508,806803712
6052,3189,2074100553
1892,1117,169075068
932,3893,330468416
4388,3775,1818624873
1380,335,30049964
6308,2094,1367187915
4900,530,222072695
2148,608,102004174
1252,413,47378839
4772,1820,926015437
1892,530,77756623
2020,374,53151608
420,921,26432116
2212,217,35625579
5156,3658,2120393315
6180,491,249962810
4132,413,130751477
5604,608,289301862
4388,3619,1791863686
1188,1195,110643021
2596,3932,1070151957
996,1586,132377798
1508,2172,289143980
6372,647,375333672
1316,3854,552091632
5860,1469,850688700
4452,256,85762584
804,2251,147250953
3684,647,216595262
4964,2211,1180940109
4836,2368,1207934044
3364,530,140905290
4580,2681,1563407567
5860,2407,1455648391
3940,3775,1576176317
3236,1312,389378972
1828,2993,516475275
3812,3384,1343364190
5924,139,57184052
932,843,62619066
4196,256,73255562
3876,687,260282069
4004,1351,490744719
3556,3658,1344067823
3428,530,147007081
5604,256,112715212
6372,2446,1665496372
3172,3932,1298184621
5028,3345,1818077085
6244,2524,1686715492
2084,3345,662385553
6180,2368,1570505718
2980,2563,769531901
4900,296,107273932
2980,296,78352676
1828,374,50884925
5028,3658,2012835775
1124,3697,367279539
2724,2681,693605211
356,178,3270865
2404,2915,679527490
164,3111,36300602
1828,1860,314762594
6436,1860,1229889074
5924,1938,1190011584
3428,1273,387303479
4196,1117,418879921
5604,2876,1797140638
3300,1547,528235071
1252,1234,121741142
3620,3658,1398335184
3620,2524,943481380
1636,843,106074398
1636,3111,458604110
1828,3033,542776316
1252,3932,482630194
676,2681,155538055
1508,3306,443786217
4836,1351,604500425
5412,217,88600385
4964,3815,2339232183
3364,2485,800240297
4068,217,63268066
3172,413,96203809
1956,2759,511107106
4964,687,291651263
100,3111,20907837
4388,1860,826509491
5476,1742,954369066
6180,3228,2324685513
4964,726,319118375
1828,2016,336275219
4644,2133,1020802839
2148,765,132533508
2724,2055,527835623
3300,1117,324983406
6116,1195,673256218
2788,3306,924073957
2660,2211,546237026
3364,3893,1348223651
5540,647,295295961
3300,2094,648118275
2532,3306,851285419
100,1860,9854030
2980,3228,1014198905
100,3736,23259448
356,1038,24833977
484,3463,138793611
4452,100,31473687
932,3541,303424921
3236,3267,1093921506
6052,3150,2156279484
676,687,34040765
4836,2993,1504185842
804,100,4134465
5988,1234,678852627
5284,3150,1869969886
5412,296,118418838
3940,1156,415197454
4452,1156,466208598
2852,2837,799412729
1636,3580,536961601
5988,2993,2106070475
676,921,44280872
1252,2720,304665695
5412,2172,1353762222
