@relation RGBFilter

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
5284,2915,482267026
3684,921,105885207
2276,1429,168821474
3876,2798,337174832
676,3697,75720688
6180,1038,196763656
5348,3033,606885719
5412,1429,231695037
5988,374,71688866
5476,3424,600860918
4004,3502,420294887
4132,1508,185499240
4132,3815,474701504
4388,2133,283745066
3300,2368,240545499
6244,3228,655473334
1508,3697,172222701
5412,1038,168858033
932,178,5710225
2980,1547,140885903
2660,3619,295542175
5860,2993,529005171
4836,1390,204600191
5220,3971,686576011
2980,2954,281969303
6116,2055,469050482
4452,3619,543346067
6116,804,157363440
1444,2407,108109482
3876,296,39993807
3492,2837,313746708
4196,3189,451248929
3428,608,65683230
1380,687,26404869
6308,3815,822102379
3812,1078,122961968
6116,3541,681739963
6372,1703,328469012
1444,1469,74676341
4772,999,144190329
6308,3189,618961385
676,1703,36631411
100,2016,5525704
740,2563,58452631
2148,1390,90913360
1316,2407,97698393
3300,1899,189804912
5284,3189,511656344
6372,3424,682567718
996,1899,60404381
2276,2172,150588627
1316,1938,79183736
100,1429,4069110
932,3150,91836145
3556,3971,436740210
3876,2485,292936350
6436,2446,482435721
484,335,4420034
1892,1195,72230137
5412,3697,601658350
6244,2368,454578282
5348,256,47026196
1700,2446,130417684
6180,3111,599634089
2724,1117,92582712
4452,2016,270616563
5732,1664,310569599
228,2446,16067652
6308,882,167360862
3236,491,49199339
2148,999,72194524
932,3463,109890901
3684,1156,128916068
100,256,936208
3748,3111,402492333
3748,1508,173542574
164,1781,10034819
3940,452,55453135
6436,2642,594890028
2148,2368,158846022
1508,1703,94038772
1700,296,14090021
6180,2642,578655515
3300,1351,135470547
4004,3541,424848571
2980,413,39540622
6244,1469,289293972
292,3815,35841676
2852,882,77154767
612,2563,47369743
5220,530,92996555
3172,1390,138323497
2852,3345,295928878
4132,2602,351904126
2724,2211,201667150
740,3893,104784386
2340,3150,231128222
100,3463,12250071
3492,178,19407053
5412,647,107047764
5092,3189,484593831
4452,3502,501709088
2404,687,46312437
2404,2993,246698787
5860,569,99361075
6052,1703,326254450
3300,999,100158955
2724,3893,331730495
5796,1078,194867514
1380,2094,93266172
228,1234,7812453
3044,374,34655933
3044,413,37073748
2212,2798,194639001
356,2993,31817879
100,452,1446436
6180,2524,479781807
3620,2602,285156396
3748,999,115231878
4260,2290,302807569
1508,3345,151070272
1764,1469,77977374
5284,882,156870342
548,3893,72707556
3556,178,20500119
3748,1781,205211735
3812,1703,226945441
5924,1664,293286137
5924,3150,609562549
5092,882,140307152
4708,2485,361167929
5796,2798,520999898
804,1781,43219543
2916,1625,149135760
4900,2211,325871071
1700,3775,209932653
484,2602,41733954
2980,2602,236990088
3364,1508,153677614
1444,2759,154792117
4132,921,112695776
5668,2642,494303601
2532,1078,82287350
2468,3384,273000640
5988,530,96039942
1508,1234,54912479
3812,2837,330146634
6180,491,91570249
6372,3971,786926303
2212,3463,231972981
5860,256,44487041
4388,1899,252076189
3044,2915,274198836
1764,3306,181998354
5028,3893,699974498
1380,3228,139005917
2724,2759,231134801
2276,2798,194066039
1188,3111,112802537
5412,3150,532960883
4900,3384,514636289
4644,1273,183564052
6372,3502,765832262
5540,3228,542159532
3748,1703,199280585
356,296,2855250
932,2993,85344054
1444,1586,71683214
4260,2642,336954839
5284,1860,291711447
5540,2172,383210601
4324,1195,159548374
1124,2524,90970243
2660,100,9433609
3364,3854,397976885
5348,3619,652577233
5220,1195,190881613
3620,1038,117227784
6308,2798,544438749
3300,3619,355208597
676,882,18412682
3492,804,85854090
6244,687,131990850
1828,1977,115887490
4004,3971,495224233
676,1469,28005297
4836,1234,184237243
2212,100,5985776
2788,2133,179944960
5348,960,173618646
2148,1938,134733321
5540,2016,349030130
3428,2720,310120880
3620,2446,279464563
5796,413,84448410
4772,3424,550177261
4900,3150,472734740
4516,2251,304969014
5220,2094,334382203
740,726,21138762
6052,1860,349872810
5732,843,152298423
1572,3033,140860906
3684,296,37564183
5604,3502,594030888
2468,3189,238746095
5604,139,28408861
2468,3033,234038340
6116,2329,428239222
6052,3658,669805735
932,726,22272755
4452,960,132401597
3236,3463,384061068
1956,491,28561851
5796,2094,360646688
2468,2954,232077068
2980,765,70523374
4900,1586,247789647
2020,1234,75828525
4004,3306,541376486
2212,843,53399525
1124,3033,101000006
4964,3658,552311211
2468,491,36133650
6180,413,101436855
3428,1078,115938726
5924,1038,186721054
5860,1547,279763440
1892,1703,102325985
100,3111,11433021
3684,804,93147388
2020,413,25629888
4964,452,68353068
1956,1703,99641105
2020,2915,194192823
420,1860,23824293
4324,1429,189374628
2404,3189,249753117
2596,2172,174614811
6372,2993,599671442
4644,2172,322549479
1700,3541,187129623
1572,3384,172127409
5476,3580,612286636
5476,2837,479455677
6116,2720,507788513
420,2837,36560973
1828,139,8415220
3044,2133,206048639
3748,2211,251777394
4644,1351,202167805
1252,1156,45647640
4388,1429,188084221
1060,1899,60911886
1572,2524,117357384
2916,3502,317085009
4580,3775,523167240
2020,2251,141755271
292,3971,37598637
5796,374,67736116
5348,2016,325687026
3108,374,39483597
4132,2094,261284317
2596,1156,120304458
1060,765,22849336
6436,2055,428520904
5476,2055,355822479
4900,1273,189427575
5028,530,82967586
3940,1664,202777447
2020,335,23384137
1572,2133,102032950
292,569,4680114
3492,3971,429969287
5668,1234,215774712
1060,3072,104361110
1572,3619,183638403
4452,2524,346031359
3300,921,96805118
4260,765,107571007
3748,1390,161632286
5604,1820,305483486
6436,2172,431607759
5540,2681,535491916
164,452,2148314
3556,3189,352048888
1636,2016,110755792
4004,1703,202996464
3364,2524,273482217
1956,921,59265068
1700,2368,124467161
4644,100,12989716
2276,1781,123069912
164,3697,18063467
2084,765,49762539
2148,100,5898983
4004,3580,465324637
3684,3463,395064657
5092,1312,213372548
2020,3033,195738975
1508,3384,154885713
5924,256,44144478
4580,1586,225633263
2020,296,19089053
5220,3854,619738317
932,1977,57975402
5540,3150,542083621
6372,2602,506804106
5348,2681,450680115
5540,2993,505516814
3748,2368,275346941
3684,726,81428132
2020,1273,78877591
3620,2055,227884814
5220,2133,338422774
5540,726,124640473
4900,1390,205179631
1636,960,55185460
1764,3384,186251018
2212,335,35203232
420,2290,29535804
2148,3424,232094192
228,1742,16064753
4580,3658,519388677
1252,1234,54397597
164,2759,13030129
4708,2055,293096565
4388,3384,446884968
484,3736,57488837
3428,100,9628158
5540,100,15462970
164,1547,7171929
4708,100,13284967
4772,1820,330109417
2340,2407,171288128
2148,1078,72324121
4836,1469,214509351
804,2837,72879092
6244,2720,525661808
1700,2563,133636834
548,2016,33330940
1060,1234,40057841
1956,882,54441253
3428,1117,116427848
6244,3658,745271163
1124,1664,59403609
2980,3306,333591109
3876,2524,298646472
804,3072,75024005
4708,1938,299790510
3748,217,22546266
5668,413,70802565
4388,960,137384103
4452,3228,510951233
3812,2485,290669964
6116,1664,320282679
420,2329,28905756
1764,413,22132324
2468,2211,174899125
5796,2837,505010878
2980,491,44974301
996,178,6431498
5732,1038,178291821
3108,296,27079512
1380,2642,110017722
356,1038,10229199
3172,3033,312676663
5412,2993,525390470
3492,1078,122915891
1508,960,41556320
4068,3267,399442839
3364,1938,196788116
3812,3502,401462497
3876,1234,148592460
6372,1547,292905472
3428,139,15808467
2980,2720,251681275
4196,647,80783248
4452,804,107090960
3940,3775,455621334
4196,3111,400639796
4196,3893,546452842
4516,1977,274766116
3876,2876,341357699
3044,1899,184550539
228,726,4840186
2468,1312,99754892
6244,139,28109186
2788,530,49046690
1380,2251,96242145
5796,882,152596092
3108,452,48953487
4708,2837,510454375
1764,139,7306645
5220,1820,284544570
5796,491,86933364
3428,2251,237184245
3812,296,34386179
4388,3306,471874811
1956,2602,177921526
1636,1234,57410703
4068,2642,327992617
5412,1703,287902173
2596,3189,252626010
5604,1195,212125301
5156,1312,204678320
5540,2368,406447642
4644,1156,159311148
5668,2368,481767624
2532,2798,222644633
3492,1312,143122277
484,3267,47691167
3940,3932,459296548
2148,2094,137248746
4260,1273,160978565
932,3854,115567202
4900,1429,211796603
676,647,12466886
2148,687,50399068
4708,3345,507894229
1508,1195,53417324
2852,921,78223828
1636,1625,82908971
4260,3345,442132392
2852,3541,339099529
1508,2329,106276212
548,999,17235471
612,2329,42696608
612,960,26971904
4452,3971,610817109
804,804,20431550
3300,3736,377592753
868,2094,59971980
484,2681,36164298
1892,2368,133937020
4516,3815,523094647
1444,256,10720817
1060,1860,60414251
292,3775,34267463
1188,999,38046971
3620,3111,352644453
6052,3971,727147977
5284,2876,465699871
4068,335,44220760
5988,2876,533495387
2596,100,7637442
2084,2837,224317843
740,2251,49734683
5668,2446,470635530
6436,178,34300617
6052,2837,526449763
4772,335,50427154
1828,3306,179414047
6180,2055,420212244
5732,608,107321385
5604,2133,373863357
6180,2837,545186407
5348,1508,243900857
1508,1938,95802080
4324,3189,459979469
1124,3384,124630240
4196,2290,296858091
1636,3775,181220521
4772,2602,381581655
5540,882,163994699
2276,3658,254454602
1508,882,39950515
4708,2211,323487064
4388,2368,307223672
5732,1860,332534652
228,3932,30439503
164,1625,9898826
5604,2915,506394606
5092,1586,249449072
3556,765,79983300
3300,2446,256991433
4964,3189,486069318
1956,804,46770949
996,569,18615328
420,3502,45063813
3620,3697,403433043
6372,1234,291610777
3364,1117,116376580
5220,3345,523038598
4708,3306,581497105
1316,374,13683304
3108,999,148738968
3044,3932,369716736
2916,3072,276088441
4132,726,91119124
1252,2211,97527341
3108,2798,367611729
3940,999,120874593
5284,3697,592596033
804,2798,67606671
932,3815,109592873
3556,1469,163483837
164,3072,18700526
5540,1664,326106618
356,2485,28034254
1380,569,22056578
3748,1820,251084077
3428,647,66351367
4260,452,56610694
1188,2094,82348522
932,3658,104598274
3940,1351,158585526
4900,2368,362952840
5540,452,80106374
3812,1664,204576299
612,2055,38976669
932,3345,96469252
4772,2642,405210919
5348,2329,384798325
4452,765,102246924
5988,1156,217152476
6052,217,39175260
3876,139,15169486
996,3228,99048594
2404,3580,270211316
1060,335,9860497
1764,726,38309648
1700,804,44501451
420,921,13168692
1124,1781,60209661
1700,2642,144212106
2596,1117,92507286
6436,1038,203373119
4580,843,114816987
5860,804,156363504
2404,1273,95769994
804,3932,110446737
4772,2915,464510487
1636,296,15967152
3172,3932,390007375
3556,3893,420768875
2148,3854,255808263
1252,1351,49915773
5220,3033,477431564
3556,3541,390181941
6436,1703,336523761
2916,3267,302484621
3684,882,107917159
5284,608,99986089
4004,374,46487884
612,3424,66656490
3428,843,87635475
5988,999,181136743
1124,2016,68140433
1444,2681,118694953
804,1038,28921413
3620,1195,132993107
4132,2876,446123471
5540,3189,534836774
5604,2485,430601158
1956,2172,158350082
292,2290,19454554
1700,960,52716541
3300,217,22495888
356,3932,43615193
4388,3072,440401393
5732,491,86080467
6436,2524,509868306
2724,1312,105598004
4324,3111,418833878
932,530,13850412
1764,2524,147607948
3108,1117,104792974
5988,960,190631876
612,2211,42732091
612,2524,53410723
1956,843,51227160
6372,1195,225345319
2980,2681,276421749
164,100,471233
5156,3697,704282573
228,2837,18222456
4708,1586,234877700
5412,921,154361064
2084,2094,152140783
2532,2563,203082495
2980,3502,334955450
4196,3424,445393103
6052,3384,640810163
1444,374,15354398
2596,452,35505701
3876,1820,224565024
4580,3736,521536529
228,1429,9418355
3876,2055,239181512
676,804,15475907
4324,3306,478536209
2788,2837,261522750
4324,3971,526163724
932,3228,96204654
5348,1156,193102918
1380,2407,99325255
6052,256,52293620
868,139,3582892
5284,2211,356604471
2532,3111,246214291
3300,1820,193286627
292,2485,20536139
740,1156,28294540
164,765,3508344
3684,3619,454747552
5284,3658,596863656
1956,374,22902873
420,3815,48462675
804,2172,55070735
5604,3033,531710974
4964,1117,167773808
868,3971,100823348
3364,2759,274334705
4580,1351,190774876
5220,2407,380487028
4644,1469,208404814
3748,804,99454461
420,2876,36072838
4516,608,82804138
676,2368,52358683
676,3033,63641793
3364,1351,148082379
4900,1742,257926691
6308,452,87827021
5028,1078,162042156
3876,3619,431580536
2276,1469,109032503
5348,2720,443689505
3748,1038,115206110
5348,3228,520784515
4324,413,66192311
1636,2642,126207537
4260,1664,231739793
228,882,5581252
1892,1312,74857301
3620,2915,327513545
1444,3932,185367522
3108,2485,234244324
356,1429,15045425
484,1664,25381482
228,2485,18708104
6436,1664,329560567
4132,2329,289419522
5988,921,167098319
5604,1273,217298687
6244,1156,219077456
2020,2602,160822655
3108,2681,262312372
3108,335,31794620
612,256,4585608
420,3932,54088925
484,3306,49517857
740,3932,89745773
420,3697,49135691
2660,1781,143524032
612,608,12094506
1700,1469,74777055
3556,2954,358173224
2084,296,19446239
4708,999,163088081
5348,1429,247913947
2148,3384,219981259
2276,1664,115644041
1636,3267,164034379
228,1664,11688611
5156,3619,610958834
3300,2876,306662903
3300,1429,153412618
4708,335,51092515
548,765,12413964
1956,3697,226659560
5348,2172,355916610
1380,765,31990018
484,2915,43567506
5988,413,77515878
5220,2798,447775730
612,296,4926716
484,139,1838405
5412,2016,334565815
3172,2016,196111328
356,3111,31278380
4260,1586,202721564
100,3150,9902826
6308,3228,629444960
4708,1781,266434132
868,335,9011839
6308,1156,218652764
5028,1351,207526058
3876,1429,172640242
100,2563,7412179
5924,804,165158030
3620,843,100076117
2788,2329,237869378
1508,2720,126936829
4772,804,131107423
6180,3033,605520285
5668,843,143618465
1636,2368,128283008
2084,100,5721673
4644,217,28447590
1444,608,29140974
4900,3736,579425394
2916,843,76345143
5220,3502,551431925
996,3072,93119817
2148,530,35140246
6180,2876,576893940
996,3541,105310447
5924,2642,477666733
5924,1703,310549614
4324,1899,245440154
3492,2329,241308964
4964,2485,383652864
4580,1312,185792486
5796,3072,552987503
5348,1273,218792036
2660,1078,90222982
4196,2681,539196472
1188,1742,60136841
5988,1273,315769804
2724,3424,283601742
1060,2681,92861987
4196,3697,490275469
5988,3854,725561588
2852,2251,204723126
3492,3306,363825424
2084,1547,98871451
4452,1156,161848804
1508,335,16930530
2404,2681,202299028
420,3619,47418930
3748,2485,286338441
5476,3775,698571962
3428,3150,335205197
3620,3736,416196225
5156,2720,427219528
1828,2876,194835417
740,413,8458721
2212,569,37853658
2148,921,57890086
6244,3463,671854550
5284,3150,516058462
3364,217,20436340
1316,139,4958205
2020,569,37345298
3236,1508,154084122
932,921,25210395
4132,3932,539403372
1252,804,30190472
1572,2915,150612286
3108,1586,155009267
2020,2837,180814153
548,2524,39937576
1508,1117,52900634
868,3189,85024606
1188,2251,77890794
3748,3580,418794531
2660,2368,190502803
228,3345,25172096
4132,1312,167665987
4644,335,48114151
5668,1273,233613283
3748,2446,281640909
4324,3580,471496387
5924,1625,290758617
1444,765,31829703
4324,1078,152787464
4644,687,99836778
1316,2720,111081262
5604,569,98864884
100,3971,13556569
3172,1547,153097679
2212,2681,177855047
4004,256,34769234
4516,1078,146825438
6308,2172,417266061
4260,1351,174230473
100,2837,9459307
6180,2172,436382272
292,608,5032974
6244,647,124928065
3940,1820,223692227
5732,1938,366253299
3684,2094,237100430
6180,999,186175044
1636,217,9919295
4580,3033,444903335
5412,3932,768468690
228,3150,22486526
4452,3775,532200249
3108,3228,305466195
6436,765,173772435
3300,452,49977570
1252,1664,62828344
484,2993,44745692
5284,3306,526699450
6308,687,136661117
2852,3736,355603532
1316,3736,160774177
4580,296,51684045
1764,374,20995122
2724,217,17124685
484,804,13237446
2980,3541,314951566
6244,3619,767196020
3812,1429,164789968
2980,2172,200252110
1252,3502,145525408
4004,882,110603144
4324,1547,206793576
868,2329,61905304
4900,1664,263383227
6116,1312,254282460
2532,1508,116688524
5796,804,138348092
164,3932,19491406
2660,296,29228061
4900,3228,531949441
2788,1312,110066924
1764,3815,209892419
2852,2133,183195934
2212,3541,248254215
4452,1977,274551092
5092,2720,522950813
4772,2876,457474994
5092,1351,213745636
4772,3502,513068900
4004,3345,404135367
2148,569,42083621
1764,1038,59041554
4580,2407,339679299
4836,2524,371565323
1188,139,4846578
1636,1312,69432811
1188,3541,125974829
4708,2016,292681791
3556,3150,343707509
676,2602,57929998
6244,2485,480489682
2020,1742,108541934
5476,569,91955247
3492,3815,405032026
5604,921,157683489
6308,3932,773023244
6180,3384,646672102
1124,687,23883292
6308,2524,521042581
4388,1312,171695539
5220,2876,485547106
3236,3697,371979869
2404,217,15944457
5284,921,153678832
4388,1234,178384645
420,687,8476874
5796,3189,687795686
4132,3697,496515669
2660,3775,307637077
5476,100,16866172
2404,1351,106802341
3108,960,92845873
4324,2524,323744594
1444,3775,166165231
4068,999,139783492
6436,2759,533077798
2212,3267,219484070
1252,1860,69277651
6308,1351,280252098
1380,217,8625978
6116,3424,704558170
3044,3306,309465868
6052,3033,557921576
932,1156,33039334
5348,1938,347772779
2468,2251,183679900
3556,3033,331688637
1124,1390,50982700
2532,2290,179440540
5028,3189,544626176
4132,1899,274654221
1572,1547,75546370
5092,2133,449012655
3300,2094,231814948
1124,1429,53314635
3556,3463,381084241
5476,2094,354587438
3044,843,76782335
5476,1078,180043568
1380,3502,145907873
3172,3619,357684397
2212,2837,221323151
3428,2837,303723639
3044,2407,218185010
1188,3424,129458633
