@relation RSADecryption

@attribute StringLength numeric
@attribute KeySizeExponent(2^x) numeric
@attribute runtime numeric

@data
28,11,6927600
1,11,6968493
24,11,6963525
29,10,1313909
14,9,344864
13,11,7240565
27,10,1409639
19,11,7115080
4,10,1340458
14,10,1295055
28,10,1332989
10,9,331222
0,9,323968
28,10,1469167
7,10,1320305
29,9,326542
22,11,6915538
26,11,7030148
15,11,7060331
29,11,7166178
25,11,6943367
13,11,6994212
22,10,1392945
14,11,8667999
26,10,1326251
26,10,1332406
17,10,1319322
10,9,326179
29,10,1368913
26,11,6911660
11,10,1336145
8,11,7057534
23,10,1324948
24,10,1320837
13,10,1342767
25,10,1345163
12,10,1334065
3,9,327942
14,9,361551
22,11,6972880
0,9,325456
14,9,344939
29,9,331726
21,10,1428482
10,10,1314238
24,10,1317135
23,9,331742
4,10,1804529
12,9,501651
1,9,330040
19,10,1321966
11,10,1301116
7,9,323807
8,10,1335551
17,11,6923945
9,11,6979907
23,10,1342697
21,11,7053555
18,10,1329680
19,10,1351193
27,9,326213
20,11,7108986
10,10,1313125
23,10,1330634
6,11,7271183
7,9,326346
4,10,1343388
16,9,340541
17,9,328555
14,10,1316453
12,10,1342353
16,9,333031
28,9,325007
15,10,1326558
21,11,7073162
8,11,7088007
28,9,331910
23,10,1316893
28,9,329829
2,10,1301078
9,9,331337
29,10,1339870
21,10,1339047
9,10,1350970
19,11,6925947
25,10,1330907
6,9,323807
1,10,2119801
13,10,1332507
15,10,1324537
6,11,7694284
22,10,1302629
18,11,6957588
14,10,1358426
20,10,1303970
12,11,7069549
28,9,344429
17,10,1343263
29,10,1343266
17,10,1423537
21,11,9255763
7,10,1318193
26,11,6967367
26,9,333794
17,10,1323519
13,11,8477311
11,10,1334562
7,11,7045860
21,11,7053202
28,9,329781
3,10,1338094
14,9,330832
20,10,1309629
1,10,1326539
13,9,324133
21,11,7017208
2,9,379591
15,9,358171
1,9,335796
25,10,1327506
20,11,7084304
3,10,1309743
3,11,6925334
4,10,1333161
29,9,372814
6,10,1561306
14,11,7094454
13,10,1308355
7,10,1353902
19,10,2176281
12,11,6968960
27,10,1322477
1,11,7180931
21,9,325999
23,11,7084801
19,10,1300494
27,11,7087896
13,11,6956675
7,11,6895752
15,11,7010988
25,9,324354
30,11,6980311
3,10,1316822
9,10,1327639
16,9,329559
16,10,1314185
11,11,6982872
25,10,1336079
29,9,328330
4,11,6977548
11,9,573805
26,10,1316549
18,10,1346624
13,10,1318268
17,9,331676
23,11,7072524
15,10,1302428
4,9,319556
25,9,324192
10,9,327050
11,11,8360961
21,10,1320057
23,10,1317404
17,9,526276
21,9,329989
16,10,1339926
24,11,7083037
27,10,1531529
26,11,6941121
21,11,7219458
2,10,1313404
15,11,7068197
18,10,1399278
27,11,7070998
18,10,1316393
5,11,6988245
12,10,1305018
15,10,1316878
13,10,1336283
18,9,370457
4,11,7063076
18,9,327662
17,11,7022936
15,10,1303572
0,11,7068397
10,9,325011
5,9,317571
7,10,1338827
30,10,1311555
14,9,324216
3,9,325631
0,11,7038323
23,9,325020
8,9,328398
13,9,330510
15,11,8557755
2,10,1324050
19,10,1308556
21,10,1334245
28,11,7037302
23,10,1329030
2,10,1308829
17,10,1315043
27,11,7178362
23,9,326310
21,10,1328791
10,10,1343985
10,10,1317402
14,10,1333288
28,11,7103247
2,11,7725148
16,11,7036153
26,10,1312536
20,10,1293768
23,10,1301057
26,11,7012326
5,10,1344271
11,10,1322352
29,11,7001003
21,11,7161487
26,9,332836
23,11,6957571
21,10,1302447
24,10,1311655
6,9,329314
29,11,6978924
2,10,1332230
2,9,324268
13,11,7146297
16,10,1337494
8,11,7085607
8,9,330631
23,9,325985
3,10,2503643
22,9,328748
17,10,1852602
6,10,1389064
11,11,7043828
21,10,1463987
8,9,332510
19,10,1351808
25,11,7031514
18,9,323928
18,10,1326129
13,9,333472
6,10,1310690
1,9,328839
6,10,1314526
15,11,6988601
25,10,1316195
6,10,1662281
26,11,7013543
14,10,1327475
15,10,1327156
25,9,330541
30,9,328817
16,11,7008326
22,10,1421691
13,11,8952810
19,10,1325951
1,10,1327061
4,10,1368253
1,10,1311568
24,10,1327225
16,9,328996
26,10,1293111
0,11,6969047
28,9,346186
19,11,6936312
10,10,1307127
18,9,335961
27,9,327580
3,11,9479739
5,10,1329979
21,9,326258
12,10,1347515
25,10,1341882
1,10,1355652
15,9,324022
22,10,1303891
4,10,1313672
18,11,7143576
29,10,1303427
28,10,1422908
28,11,6935769
6,11,6998402
26,9,334260
2,9,321247
19,10,1323645
22,10,1318010
16,9,333679
28,10,1330915
30,11,7025941
22,11,6985253
18,11,7003779
12,10,1380420
27,10,1315963
5,9,319139
6,11,7083244
23,10,1323242
9,10,1296213
2,11,6981286
29,10,1342780
2,10,1352507
0,10,1346010
19,9,332288
7,10,1337977
12,9,329523
1,9,325870
10,10,1303605
13,11,6978583
22,11,7021539
24,11,7099975
25,11,7018594
25,10,1292696
2,9,326584
26,9,320869
5,10,1301694
24,10,1444270
14,9,339106
11,9,321577
13,9,323780
21,9,327385
15,10,1320554
12,9,327278
9,10,1330817
23,11,8529401
21,11,7010018
16,9,324235
6,10,1310817
5,10,1322099
9,11,7167179
3,10,1299895
23,10,1703477
7,9,363405
30,9,365117
24,9,372072
5,10,1491704
25,10,1335311
15,10,1334727
23,11,7084485
24,9,327255
8,11,7148311
6,10,2624781
6,10,1335108
18,10,1326230
28,10,1303742
17,10,1322004
12,9,322603
10,9,336035
1,9,326765
24,10,2406765
21,10,1326929
16,10,1422293
9,10,1478338
11,10,1428786
4,9,335484
9,10,1314231
6,11,6956760
17,10,1295462
19,9,322863
26,10,1313935
6,10,1309796
12,10,1309107
21,10,1306995
19,9,324837
30,10,1303592
4,10,1351248
17,10,1316511
9,10,1322067
16,11,7017609
12,10,1323168
8,9,328535
4,10,1342495
25,9,326526
7,9,319627
9,10,1329631
23,10,1310318
4,10,1317151
22,10,1320552
18,9,331799
13,11,6997128
23,10,1343777
14,10,1300510
8,9,325427
26,9,322194
21,11,7123262
1,10,1324771
30,10,1373700
9,10,1307195
24,10,1313117
25,11,7747753
25,11,7907539
18,10,1331797
0,10,1305893
16,10,1317841
3,10,1320788
26,11,7019025
6,9,326861
22,11,8390588
8,11,7066798
22,11,7039265
24,11,9298159
28,10,1334994
20,10,1354842
6,10,1306360
9,10,1292469
25,11,6983139
8,11,7027753
21,11,6990695
0,9,316672
3,10,1373613
2,9,327127
4,11,6948639
10,10,1310917
14,11,7080692
0,11,6958582
13,11,7062638
29,9,325496
21,10,1304811
5,11,6924194
12,10,1311152
15,9,331156
11,9,388464
17,11,6996341
14,10,1315315
1,10,1317520
11,10,1313566
8,10,1316286
25,9,328532
18,9,335841
5,9,342284
22,9,319903
20,9,320402
10,10,1338747
4,10,1318649
29,11,6923703
5,10,1330751
25,11,7012872
6,10,1329723
18,9,321677
23,10,1455920
9,10,1339418
9,11,9181116
2,9,331312
25,11,7011765
30,9,333809
14,10,1304926
29,11,6992026
5,11,7111984
14,10,1315279
27,10,1322011
13,10,1344195
13,10,1302872
0,9,324373
20,11,6960626
12,9,338035
26,9,324340
2,10,1430933
26,10,1319676
10,11,7024776
20,9,564339
30,10,1307875
24,10,1301763
12,10,1313697
5,10,1310745
25,11,7011267
14,11,6976244
6,9,326931
10,10,1302954
10,9,322141
22,9,329394
0,10,1725738
13,11,7035626
10,11,8209316
16,10,1342540
1,9,321896
22,10,1318879
10,10,1323875
26,10,1305897
8,11,9468871
30,10,1324932
24,9,328026
10,10,1343612
16,10,1302689
28,10,2435981
10,10,1336802
8,11,8952427
12,10,1319666
17,9,318896
13,11,6940540
18,10,1318441
16,10,1332539
16,10,1337706
9,10,1314570
24,10,1324076
4,10,1296774
3,9,332324
21,9,321819
9,10,1358505
11,9,332178
7,11,7105539
5,9,327040
1,10,1317609
23,10,1316019
29,9,337515
1,11,7121784
25,10,1316221
17,10,1317757
14,10,1320771
1,10,1326203
21,11,6942605
26,10,1337231
23,11,7071252
20,10,1331089
18,10,1358437
29,10,1331990
21,10,1320818
25,10,1333714
9,9,328201
21,10,1299974
3,11,8657634
17,10,1316826
16,10,1414200
13,11,7009775
14,10,1310226
8,10,1294211
3,10,1865782
6,9,340320
17,10,1326073
3,10,1314391
28,9,332489
10,10,1300564
17,11,8266501
29,11,7072526
16,11,6939815
8,10,1308169
21,9,334382
21,11,6982968
16,10,1323343
9,10,1325002
29,10,1364239
21,9,323311
18,10,1296958
21,11,6998401
11,11,6991001
13,11,7054235
23,9,324436
8,11,7731352
14,10,1448479
5,10,1431433
17,11,6969875
3,10,1346856
7,11,6961827
16,10,1310016
11,10,1299253
11,9,329780
14,11,7045135
10,10,1632274
29,11,7089118
6,10,1322286
7,10,1320200
7,11,9614122
8,10,1330029
20,10,1948862
16,10,1336622
5,10,1314430
20,10,1353271
2,10,1353798
28,10,1320546
16,11,7041477
26,9,786899
23,9,326187
13,10,1313536
25,10,1334223
4,11,6934095
4,10,2592244
28,10,1317390
20,10,1431494
7,9,370015
7,11,7491545
12,10,1321016
30,10,1318188
25,10,1340002
26,10,1408238
12,9,327110
18,10,1331164
0,10,1303644
30,9,329621
20,10,2019488
18,9,335716
27,10,1330477
8,11,8631148
22,9,332087
18,10,1299933
11,9,330160
24,9,329082
8,11,7212846
5,10,1309941
18,10,1309911
24,9,317565
18,9,325222
20,11,6953369
2,11,6960369
13,10,1317520
29,11,7487755
7,9,332134
21,9,335180
4,10,1320181
6,9,325322
7,10,1355711
9,10,1334722
3,10,1303323
18,10,1312773
6,10,1323692
1,10,1339233
18,9,327435
27,10,1343587
13,10,1296870
15,10,1311078
22,10,1304828
12,9,328257
10,11,7153661
16,10,1303585
8,10,1300634
2,11,6944271
12,9,324709
23,10,1338352
1,10,1344584
27,10,1324131
22,9,328917
15,9,327669
24,10,2229829
26,10,1317114
24,11,7654200
13,10,1310267
13,9,330619
15,10,1462354
28,10,1443645
17,9,602510
13,11,6911204
6,11,7028419
20,9,317150
12,11,7117654
21,9,324183
9,11,6959498
22,10,1323711
29,9,338383
5,9,360762
7,11,9326170
2,10,1339241
4,11,6975151
12,10,1307730
26,10,1319488
8,10,2031250
26,11,7042752
6,10,1311406
16,10,2301618
1,10,1319843
22,10,1314899
24,10,1318341
0,10,1305699
2,9,330464
21,10,1329396
23,10,1325471
2,10,1341242
11,10,1326742
12,10,1302495
14,11,8152947
2,9,458735
6,10,1338187
4,11,6928730
2,11,7658500
30,11,7084143
9,9,329466
19,9,335957
28,10,1342952
27,9,327909
6,9,335278
23,10,1322530
1,10,1320401
29,9,322586
14,10,1297050
20,9,364476
15,10,1330079
16,10,1322558
21,10,1310867
16,11,7029366
22,10,1313818
10,10,1373788
9,11,6985740
23,11,7203260
27,10,1328537
11,11,7011293
8,9,330878
16,10,1351273
1,10,1641695
2,11,7073346
21,10,1319962
18,10,1334408
17,11,8709434
9,10,1342016
18,10,1316925
12,9,327210
19,10,1294221
4,11,6944927
14,10,1334430
7,10,1323021
29,10,1310014
2,10,1344211
20,9,333813
6,9,324823
12,10,1331981
20,10,1330676
15,11,6942323
2,9,329590
20,10,1322542
29,10,1322357
29,10,1375062
9,11,7537205
7,9,369965
5,11,7036841
17,9,325269
8,10,1343650
28,11,7126027
1,11,7158612
1,11,7121857
28,10,1336324
13,11,7021119
9,9,343039
1,9,330661
20,11,7086804
29,9,324373
19,10,1424602
1,10,1325525
26,9,326600
27,10,1323700
14,10,1307606
19,10,1319147
13,11,7055408
2,10,1333320
14,11,6988742
12,10,1338152
25,10,1301358
2,10,1320282
12,10,1324837
29,10,1332788
25,10,1336301
4,10,1318834
10,11,7006000
16,10,1302184
23,10,1307428
3,10,1316734
18,11,7062856
7,9,324614
19,10,1311271
17,10,1306494
30,10,1319044
25,11,6954724
8,10,1309562
5,10,1370909
23,10,1340668
27,10,1361597
13,9,323207
10,10,1326077
20,10,1416434
25,11,6943494
11,9,327707
25,11,7001769
13,10,1318049
1,10,1304001
24,10,1338524
1,9,322160
6,10,1332765
27,10,1344680
20,10,1420563
20,10,1432834
6,10,1318113
13,11,7072886
2,11,7026324
11,9,325325
22,9,335560
14,11,7001110
10,11,8186532
26,10,1312894
23,10,1321945
3,9,319406
17,9,334566
19,11,7094668
2,10,1344405
23,10,1313427
29,11,7063009
13,9,334774
30,9,331084
18,9,326695
6,9,332854
12,10,1339888
5,10,1313617
17,10,1299938
17,10,1316899
2,10,1337593
19,10,1314325
9,10,1361620
1,10,1324956
29,11,7048805
13,9,328066
20,9,367192
1,10,1423859
14,11,9459471
26,10,1311705
22,10,1343482
19,10,1309935
13,10,1338639
5,10,1294925
24,11,6948977
23,11,7128152
28,11,7036395
21,10,1327163
22,10,1315366
12,10,1313784
17,9,334732
21,9,362929
26,9,336649
18,9,335302
6,10,1343360
1,11,7044143
20,9,329392
20,9,332008
29,10,1349422
1,10,1341995
3,11,6969186
28,9,323011
7,9,332253
5,11,7152677
13,9,325864
10,9,328859
21,10,1310563
10,9,323716
22,10,1347183
13,10,1336090
13,10,1321455
9,9,317595
9,10,1320938
16,9,329574
22,10,1328380
10,11,7001195
3,11,7055719
17,10,1308220
11,9,330040
26,10,1304148
9,10,1302433
8,9,318198
12,9,332724
28,10,1312119
5,9,330543
25,10,1342636
5,11,7506411
21,11,7251239
28,10,1332306
30,9,635828
16,10,1311633
1,10,1324542
9,11,7076539
14,9,323734
12,11,6996987
17,9,326396
6,10,1310369
20,10,1330007
28,10,1344435
24,10,1335414
20,10,1349512
0,10,1323903
2,11,6989673
5,10,1330136
8,10,1324643
13,10,1318753
1,11,6926555
2,10,1344661
9,11,6982988
25,10,1329613
16,10,1350038
7,10,1308295
7,10,1310321
14,11,7495120
27,10,1309579
27,9,322191
2,10,1316032
18,10,1335240
29,11,7003295
7,10,1299784
15,9,322977
5,10,1310767
24,10,1379394
12,11,6979435
22,10,2374392
1,9,338947
3,9,571152
1,11,6967618
27,10,1310446
4,10,1341279
21,11,6930353
4,11,7234702
14,10,1315377
20,10,1333614
15,10,1394335
6,9,323830
12,10,1299545
29,10,1311875
19,11,6942952
10,9,329583
25,9,319836
18,10,1364970
24,10,2381506
19,10,1346757
3,10,1314467
16,9,324729
7,9,327622
21,9,323471
19,11,7052973
8,10,1369986
13,10,1862693
13,10,1302907
4,10,1298506
3,10,1653255
19,11,6956977
8,9,317852
4,9,335182
3,11,8734368
9,9,336810
23,9,351260
7,10,1317374
12,10,1326713
19,9,327596
4,10,1328890
28,9,326361
28,11,6999322
14,11,7099024
29,11,7013926
2,11,7143584
3,9,336808
23,10,1308047
18,10,1308786
9,11,6962325
27,9,327509
13,9,324251
2,10,1333466
23,10,1306852
22,10,1320597
14,9,328144
8,10,1581645
11,11,7102604
28,11,7026783
22,10,1306752
22,9,317686
19,10,1342422
5,11,7143016
2,10,1345754
16,11,7051546
28,10,1300480
23,10,1330236
24,11,7008622
9,10,1308860
8,10,1420921
6,10,1335622
7,9,362902
14,9,344082
10,11,7029984
4,11,7018321
21,11,7017477
9,10,1340749
10,11,9428218
10,10,1400573
26,9,337362
29,10,1319261
18,10,1326809
1,11,7007272
7,10,1310675
7,10,1314320
14,11,7012254
6,10,1304112
26,10,1310385
0,9,323094
3,10,1316024
15,11,7050594
9,10,1877711
6,11,9582159
4,10,1349502
9,11,7015951
11,11,7111382
10,10,1370689
12,9,320958
6,10,1322784
25,10,1358334
1,11,6986149
4,10,1309891
2,11,8668381
26,10,1323245
0,10,1313800
13,10,1336838
24,11,7063898
6,11,7007743
17,10,1324399
18,9,325060
3,10,1337645
25,9,324641
3,9,334041
12,9,348906
3,10,1318540
28,10,2199204
16,10,1312307
1,9,420075
9,10,1313208
3,10,1322205
19,10,1334527
17,10,1464238
5,10,1333299
23,9,349974
6,9,335830
28,9,329078
12,10,1370526
9,10,1352893
15,10,1364541
19,9,334070
28,10,1381698
27,11,9615120
11,10,1336527
1,9,321100
7,11,9394138
9,10,1326432
26,11,6986764
15,9,321172
1,9,316319
12,10,1302154
14,9,336318
20,11,7007079
3,10,1306064
29,9,336537
6,11,7046168
5,11,7093728
10,9,324308
9,10,1338660
16,9,323318
22,11,6972069
8,9,321430
4,9,327462
26,10,1332098
13,11,6981913
9,10,1338745
23,9,324356
24,9,332575
17,10,1327006
28,11,7140885
22,9,324862
18,9,325039
18,10,1326902
1,9,693978
22,11,7023285
19,9,326310
15,10,1334723
4,9,330634
1,11,7018305
17,10,1305385
23,10,1384682
26,9,326214
19,10,1304750
8,10,1311957
7,10,1319397
19,10,1301218
30,11,6943183
7,10,1334964
6,11,7186774
11,9,334982
3,10,1316174
5,10,1331763
17,11,7039893
17,11,9454365
1,9,330454
0,11,7022874
12,10,1297893
1,10,1307689
8,10,1317916
17,10,1312889
5,10,1314576
12,10,1318371
14,11,7002470
29,10,1336905
23,10,1335016
17,10,1337581
2,10,1332782
26,9,334608
11,11,7023596
16,11,7967482
15,11,6951054
13,9,325465
6,10,1313093
11,10,1332773
13,11,6996454
8,10,1314827
8,11,7993735
24,9,377842
6,10,1348234
14,10,1328677
23,9,326305
26,9,327200
15,9,321134
18,10,1339858
21,9,331660
1,11,7104577
15,11,7060670
29,10,1315023
16,10,1324481
28,10,2021374
10,9,338440
10,11,6913446
2,9,324774
26,10,2206666
24,10,1345375
29,10,1314040
28,11,6959432
13,10,1334482
23,11,7064969
2,9,323924
17,9,316659
10,10,1321019
23,9,329127
23,9,322481
10,10,1368613
5,10,1317861
20,9,325990
0,10,1342596
22,9,324472
3,10,1310315
17,9,584152
12,9,326389
7,9,329010
20,10,1311442
23,9,354586
23,9,340961
24,10,1296764
23,10,1333488
26,10,1306672
13,9,332617
19,10,1763433
14,10,1325030
29,11,6929368
14,11,7192757
29,10,1321073
30,9,322844
9,10,1423401
3,11,6940022
12,9,329008
28,10,1348281
17,11,7225146
6,10,1330572
4,10,1305695
27,10,1313229
7,9,323602
28,10,1328608
12,11,6978454
28,9,326344
20,9,333242
14,9,338036
12,11,7050276
6,10,1390751
5,10,1301728
26,11,7234519
17,11,6999712
25,9,325175
13,10,1368969
9,9,323433
19,11,6967523
11,10,1314261
15,11,7019041
13,11,6958140
14,11,7056642
7,10,1296922
1,10,1413707
12,11,7089904
7,11,7000668
4,11,6979976
7,10,1353526
24,10,1312138
30,10,1322338
20,11,7647024
15,9,358998
1,9,363350
13,11,6954109
26,11,6985227
4,10,1325939
18,10,1357793
3,10,1342075
20,9,329348
25,11,7135291
21,10,1299815
4,9,347760
0,9,321993
16,11,6927651
24,10,1298272
16,10,1325416
9,10,1319943
3,10,1351809
16,11,7030058
22,11,6917165
17,11,7215662
27,10,1329724
15,10,1338876
28,10,1298623
8,11,6992104
10,10,1307158
23,11,7022083
20,10,1298253
10,10,1293350
8,11,7071858
20,11,7041629
19,9,334619
24,9,336547
27,11,6937207
23,10,1322865
21,11,6928345
24,11,6949263
26,9,320701
19,11,7098290
22,9,326243
10,11,6951214
29,10,1311632
19,9,323032
13,10,1330724
29,10,1306039
9,10,1347287
12,10,1306576
6,11,7227511
18,10,1318011
25,11,8334856
12,10,1334024
20,10,1317091
15,11,8311335
23,10,1315607
7,10,1335155
22,10,1302983
4,11,7048160
25,11,7009964
24,11,6993571
5,10,1320871
20,10,1308179
6,10,1334605
16,10,1304652
20,10,1322515
5,11,7018749
18,10,1348917
23,9,323224
12,9,323529
5,11,7023916
26,11,7580597
15,10,1322750
27,10,1452718
23,10,1307548
19,10,1311871
11,10,1313835
21,11,7027318
25,10,1325858
18,11,7032015
26,10,1321137
7,11,6929490
14,10,1305726
8,9,335720
13,10,1326529
3,9,356482
21,10,1305311
30,9,329427
28,9,323106
17,11,6967950
4,11,7736263
1,11,6955591
20,10,1309600
13,10,1341719
27,10,1321605
11,9,325743
3,9,332606
23,10,1305258
10,10,1312439
18,11,7097947
16,10,1340515
6,11,7096577
0,10,1316536
15,9,321513
26,10,1311325
14,10,1309445
23,11,6966477
3,10,1853816
29,11,6987124
20,10,1359319
30,11,7063332
23,10,2443259
27,9,327865
12,10,1304137
25,10,1293635
11,10,1383661
29,11,7113312
28,10,1308582
26,11,7075469
8,11,7904745
9,10,1317079
11,9,321776
7,10,1325499
22,10,1317317
19,10,1299747
17,10,2369441
22,10,1321230
23,10,1291804
16,9,323627
0,10,1297308
4,9,330243
23,10,1305407
15,9,322854
22,10,1300776
19,11,9630562
4,11,7171781
15,10,1332927
13,11,7080852
26,10,2020677
18,11,7130538
3,10,1308567
20,10,1359525
18,10,2735937
9,10,1323765
3,9,353199
0,11,7049023
9,9,352407
18,10,1338763
13,10,1313736
20,10,1312163
6,11,7024891
2,10,1325168
10,11,7180346
25,10,1342497
23,10,1308206
25,11,7778962
16,11,7046078
6,11,7059451
9,10,1340743
30,10,1339828
9,10,1333996
22,10,1334923
18,9,327389
30,11,7086338
15,10,1347189
23,11,7041903
17,11,6939581
25,10,2397715
20,9,327674
20,10,1349797
28,9,328645
8,10,1314569
0,11,7063424
27,11,7109902
22,11,7058660
9,11,7027613
9,9,391199
0,9,365708
18,10,1470047
13,11,7051306
10,11,7097680
6,10,1332035
27,10,1900061
3,9,334025
28,10,1304785
19,9,328631
10,9,324805
10,10,1352865
19,10,1312107
25,10,1312152
28,10,1321871
26,9,329854
7,11,6981148
18,11,7003716
20,10,1314679
25,10,1306076
23,9,333545
8,11,7541265
3,11,7176082
11,9,323745
2,10,1303713
7,9,325542
8,9,378238
24,11,7041977
20,11,7069748
25,10,1332086
11,9,328332
25,10,4836546
6,11,6977994
15,10,1325996
5,10,1317123
24,10,2690220
29,10,1332475
13,9,326406
25,9,339502
27,10,1345147
11,9,329276
6,11,7028734
14,11,7024060
18,9,327169
17,10,1323220
21,10,1301090
13,11,6971053
8,10,1317034
2,10,1327659
23,9,323516
15,9,335351
26,10,1300658
2,9,326816
22,11,6975986
1,10,1300902
9,11,8000906
16,9,327745
1,10,1330879
17,11,6925194
20,9,338296
29,10,1334136
13,10,1320639
30,11,7071202
2,10,1366553
7,10,1329690
20,10,1345076
0,10,1304593
18,10,1323125
26,11,7019777
12,9,329935
6,11,7058310
16,11,6928004
24,9,332879
13,10,1328671
26,11,7062454
25,10,1317287
24,10,1325655
8,10,1316146
24,11,6992142
22,10,1318252
19,10,1318544
21,10,1305285
9,10,1337190
10,10,1309699
29,10,1309222
23,10,1297975
29,11,6956518
9,10,1342920
8,10,1344784
10,10,1338197
12,10,1338913
21,10,1327614
21,11,9937209
9,11,7020037
28,10,1300892
15,10,1309857
14,11,8620224
9,10,1455752
29,10,1319938
11,11,7003221
13,11,7048658
13,10,1318744
19,10,1309851
28,9,330041
29,11,7004166
21,9,323876
21,10,1307137
22,10,1337700
27,10,1324375
28,10,1316639
27,9,323832
18,11,7011982
30,10,2508805
29,9,337390
16,10,1315956
17,9,321417
12,10,1297470
13,10,1319271
25,11,9116654
25,10,1400059
6,11,6923700
28,9,324519
11,9,329192
22,10,1302938
20,9,321625
7,10,1328996
10,11,7034686
20,10,1313118
5,9,323331
26,11,6984602
19,10,1314254
26,9,334433
25,9,323384
16,10,2147686
10,10,1329985
12,9,322035
19,10,1310827
30,9,328616
3,10,1322922
28,10,1303540
28,10,1305682
17,10,1346739
16,9,323671
4,10,1320693
14,11,7196445
5,11,7069169
28,10,1330868
0,11,6927281
22,11,6927376
10,9,324776
8,11,6971976
7,10,1719868
4,10,1319762
1,10,2467823
23,10,1301038
5,9,330016
6,10,1345883
14,11,9518201
6,10,1330678
4,9,330403
6,9,324787
29,11,7056231
27,9,326088
3,10,1328548
30,9,328600
13,11,7059433
19,11,7069905
12,9,331551
17,10,1344667
25,10,1323675
19,10,1364624
8,11,6998451
30,10,1365146
21,11,6924985
19,10,1356316
18,9,325174
2,10,1337993
9,10,1329961
2,10,1311688
14,11,7016962
21,11,7024376
22,9,324284
27,9,325766
8,10,1424488
15,10,1323470
7,10,1316024
13,11,7015912
22,10,1324966
11,11,7011511
20,11,7093644
10,10,1335550
4,10,1333668
7,11,7023799
3,11,7055548
14,11,6978715
12,11,6944621
10,10,1318025
25,9,318680
14,11,7119334
16,10,1312312
8,9,326307
19,10,1387791
6,10,1320041
28,9,337071
4,10,1320975
14,10,1299724
19,9,334746
27,10,1305641
11,11,6982633
24,9,331306
3,10,1338403
2,10,1322658
17,10,1345301
10,9,330366
14,10,1340459
18,10,1324487
18,9,328766
1,10,1348717
4,11,7016558
18,10,1310340
7,9,330785
27,9,412409
1,10,1328548
1,10,1317132
11,11,8528477
14,9,355188
10,10,1329470
10,10,1320412
9,11,7110119
28,10,1347672
5,11,6979848
25,10,1339129
28,9,329250
6,9,320306
22,10,1341227
10,9,327562
3,10,2618659
4,10,1310127
17,10,1355153
23,9,321274
29,10,1315225
20,10,1358733
4,11,6951709
23,10,1312725
25,10,1351322
2,9,327378
14,11,7039735
8,9,325165
8,11,6943813
28,9,329517
8,10,1330510
24,9,334449
2,10,1312506
7,10,1296442
9,11,9505807
23,9,334115
24,11,7056355
6,11,6946276
30,10,1318853
9,11,6944978
1,10,1302601
27,11,6979224
18,9,330226
21,10,1333402
25,10,1322377
21,10,1465408
26,9,324343
23,9,325667
21,10,1333199
22,10,1318341
1,10,1283297
24,11,7085769
1,10,1295505
22,10,1326841
26,10,1320475
7,10,1316112
1,10,1314857
8,11,7090010
6,11,7000815
