@relation SortArray

@attribute ArraySize numeric
@attribute runtime numeric

@data
9457,669019
8970,625920
5915,400139
586,28296
7852,519552
6415,423503
8264,569008
4018,253460
9109,626810
3581,219355
5042,323828
2497,143915
8091,548613
6237,418175
5841,379496
3157,193138
7635,526495
9563,657789
5239,431853
9306,633226
3560,220331
3315,201537
2068,116904
327,14772
9870,705422
2609,168896
2544,151090
9681,675583
3005,185752
5256,342524
9718,684278
5123,331137
7359,524822
6517,430320
1422,77340
2286,134517
1812,103544
54,1645
3723,232715
2717,167278
2984,181072
201,7779
999,52257
9325,649545
803,41879
3877,299888
3021,229987
9956,1037638
7100,579126
7139,510677
2646,154349
7959,808225
3537,278377
9784,857851
3254,252929
2558,191479
2337,165286
5804,452340
1979,135478
8041,1062465
49,2015
2015,146324
4850,376972
6970,666571
2045,140717
8011,681680
9174,864512
6446,441926
3500,225117
4469,285933
4035,263022
5883,397429
93,3450
908,49356
7414,513543
6217,419104
5358,359135
1708,97923
8183,874729
9245,642211
7710,655767
4504,338661
8561,598725
5589,364609
6449,426782
4225,326563
2296,151969
6224,484554
1947,138592
7658,623243
2902,211862
434,25999
437,26334
6706,546870
7195,1138956
126,6251
6165,566971
8734,707975
7135,513691
3676,277544
4870,308381
2364,138673
1996,139629
654,40331
5597,448490
4611,352681
838,54912
2379,184342
9903,967394
3311,204405
3364,210373
9060,724057
6231,412774
6187,412625
217,8505
6770,454222
3394,210607
7687,517697
2154,131989
8001,543552
735,40022
7636,524706
474,23269
7578,508612
8822,600954
8986,636849
8342,593209
3756,290097
3991,297531
8443,817756
4805,718522
7836,656340
4897,436222
7225,494407
629,41260
4827,306554
3969,246264
3666,230048
3116,200594
2208,131457
1348,74091
8839,620054
9379,674846
5055,357607
2043,128313
6261,428585
4210,293149
7094,475831
283,11796
9489,651827
777,73344
2802,176801
9153,634817
3248,214515
7154,593007
9182,745461
5612,409801
6205,417799
716,38117
7842,679513
7830,538868
6780,475815
820,44359
1612,91683
6559,517062
6748,473618
7129,492941
9512,844568
2191,167215
7975,701015
953,50344
9796,690451
3722,231021
929,48840
1529,84910
743,36922
2965,179245
6017,401824
804,41749
4566,293928
7066,502657
9220,654045
368,17415
5557,412182
4434,324063
977,50928
101,3345
6598,544666
6779,553733
4588,397061
5744,389522
3462,210622
1766,104019
4193,259738
3029,185127
7754,526154
9590,667702
2064,127534
322,16670
7214,490415
3043,202910
2939,178445
3359,222145
4354,360101
25,1155
6326,529663
7486,547172
7700,620644
6854,618214
4135,258721
3251,206685
1545,91062
5162,330761
5501,359070
2476,140291
4300,287841
2262,150443
8030,608914
307,17923
5879,471398
7424,541637
6794,506338
8405,647699
8481,581961
7177,483151
4071,298258
7601,510834
5114,342437
5516,349439
5101,328426
8201,557075
8838,607459
9915,697737
7240,519066
4824,324883
2948,177335
1111,58656
8104,655411
2611,192849
5084,401763
6221,487194
485,28673
8943,900906
5247,342464
4788,296718
155,6153
9438,661564
3832,278843
7876,525807
6698,571330
2817,210807
5066,347021
4682,301578
961,50114
5033,317279
9690,690073
4526,319576
5989,413736
4091,260686
6558,474789
9314,712740
9041,623505
9863,678588
7595,508036
1503,81265
4447,361807
2438,178589
9530,806249
5566,440829
3933,299882
8166,683282
7354,591444
2848,201102
2491,207061
1716,114032
6300,493079
4,404
4610,435793
5435,347048
8031,570668
2864,206844
1622,91823
4352,327805
403,23931
7636,521618
5784,386222
2350,139258
8746,615484
9800,801922
8477,592274
820,52853
7622,507040
6027,385707
5121,329234
1678,94424
6528,438960
5791,376860
9590,668583
4869,315392
6879,451256
2128,123010
2455,146153
2754,167438
9147,638959
9566,810841
8191,667386
4451,278907
8416,576658
9740,666567
5935,378830
8389,577390
4265,368354
5161,404215
7435,644407
5141,358688
6794,451701
7992,560136
9038,618114
9923,687723
5457,358953
9431,737050
4909,317510
3875,240872
3098,186454
3742,229280
2526,150105
2983,182731
8646,612852
9707,671420
4801,302824
2498,146645
1280,70280
7910,558165
7042,475175
4031,249665
4922,312289
3098,187945
8207,554207
3570,248304
9884,875199
270,14338
4629,369982
979,66711
3449,232608
8490,598554
9262,646428
9422,655522
2068,331746
7497,537875
5133,333809
1041,60715
1081,65492
7431,497510
1164,62228
5873,385247
9,301
9142,621889
5801,377771
6789,451564
6706,446827
827,41893
5571,361263
3872,244103
4336,279621
5853,419235
1635,104929
8739,607756
5885,391435
9253,649983
3110,188021
886,44975
3471,212962
8344,595074
2497,148861
6593,440424
3387,204808
7754,535441
4098,269544
6196,445822
987,60117
9427,781028
4489,331185
8923,635995
8702,599583
3826,245221
9533,783324
5040,345392
5107,393307
1948,135938
5659,375239
1434,86203
5200,355023
9601,688069
8901,629572
789,41225
4158,276645
3169,186879
5078,331071
6879,467757
8586,602994
4667,324128
6902,480553
4517,290204
6607,546572
1763,98535
9338,659575
1125,76226
1802,123182
2493,148580
1362,73578
4521,287555
549,26472
1567,87917
7453,503939
9426,693823
836,51422
4561,355141
600,37142
3673,271650
7791,530292
9938,702603
4137,260108
751,38315
2177,126065
3124,186701
7851,547720
2274,132196
5019,320894
671,33980
6060,413380
2331,171455
1146,75896
8617,580723
8140,543131
5490,355013
3835,238368
122,4173
8089,549765
1830,104724
711,37426
6225,411184
5934,404093
6560,532458
691,36325
18,453
4572,298075
6164,418588
9759,714203
599,30805
1197,64606
4021,252709
4732,297642
8364,565178
7335,490712
3932,248422
6181,406067
8457,642207
7902,537433
6517,441327
4836,312406
5035,422308
1106,58178
4959,314938
2117,119524
3452,214538
5399,356261
6335,408907
1135,60300
9918,710631
4697,317282
4956,356224
554,29038
7388,511723
5953,399635
317,14755
6695,443369
2422,144010
8661,624970
7267,485873
5503,374535
6848,464487
4339,282799
8904,622871
1580,87894
749,36926
3766,234038
5243,339754
9059,627925
9488,665270
8791,613009
5804,399180
4865,315322
2503,149117
6213,485008
8168,576879
5855,478072
7480,661741
6062,536933
6335,624022
3971,292834
2767,188284
8159,1064255
9284,1045430
6126,461523
5445,440252
9462,770522
290,18684
3511,252687
2610,1069908
1179,143109
3048,184125
7937,664048
260,13544
9076,755542
7241,529638
4293,287893
8816,645186
2370,139623
2250,133442
9774,724091
798,42953
6204,422453
7966,587055
7696,519964
9367,821996
4070,312493
1691,123103
8816,952321
7760,654985
9370,686795
1434,78815
6776,488479
9882,694619
4232,274695
4657,299205
6547,436860
6635,489430
7090,538093
7124,599718
8420,648117
1269,82659
2059,119248
7323,514342
7658,544223
7196,480429
1790,104393
4991,382041
4956,364806
8653,714941
3868,243582
2091,119955
8482,746574
8714,593302
2815,201357
2414,178448
9531,830284
5763,446256
2077,146922
2512,181780
1433,95535
7840,530959
7749,531062
2282,135459
1885,112950
8968,606196
2062,118095
2004,113527
2841,169214
6890,514466
7668,533617
619,33646
3276,209368
3944,246660
3988,254803
4068,260694
3881,339980
6288,448348
2041,117998
6538,432237
2964,289718
1190,65037
3388,212815
4840,330094
5691,382369
761,38376
2189,143811
2482,194426
2509,179571
7203,750201
2216,129696
5706,371282
5677,380144
2380,138701
5607,361927
4216,275474
4736,303213
6818,477765
2483,146643
3761,230728
1891,108459
4962,324019
1175,71636
3629,226462
3262,195440
7655,523380
7570,518738
5024,405839
2518,187735
3288,231835
8674,712396
4446,327418
2276,151760
8343,671368
6238,414124
3675,233165
8297,613017
7520,640452
6219,539044
8465,702470
7652,733624
5797,555537
7058,614085
3460,280140
7191,550057
7423,591823
4700,383333
7367,649180
3649,238581
953,48736
615,31236
5019,350779
3103,203241
8337,564057
6277,509701
732,46531
9673,763965
9753,667019
6107,403218
7038,474060
9129,719858
6290,528402
818,48490
3521,267433
9018,748158
6840,595883
9685,1012041
2980,182480
5210,339610
7093,482771
576,28418
2206,127372
1319,70739
2931,177490
2803,188572
2484,153790
8245,589218
5740,381888
7668,505299
361,16948
8032,550030
5593,361655
3494,215405
3904,242920
5067,328157
8039,544410
6351,420419
1393,76138
2529,183768
9709,653155
1723,98002
2100,158847
2193,161533
1899,132388
4975,381891
5839,503943
8198,683488
2267,155203
7709,529321
4662,298551
5034,323983
2798,166108
638,31601
5128,431056
8078,546047
4608,302387
3254,204265
1524,85597
4201,264937
1867,106830
6521,476799
8821,609022
4441,286110
9517,677736
2768,168054
9100,668052
8134,646042
6135,403866
1536,84031
9417,654794
6301,455931
787,47582
6599,576141
8440,721510
4554,373624
6058,443774
6827,465340
8023,540071
5671,420826
2437,142418
3752,232674
5558,470040
1792,127103
423,26282
230,12519
7347,602086
5558,362636
4942,319377
7190,549489
1500,101046
8476,635735
454,22349
8540,609186
9998,716818
887,47177
2278,139521
9128,940703
9094,626422
2072,119984
9794,681045
1429,79414
1898,107539
161,5977
356,16258
6403,423852
7785,540627
838,42584
7423,595683
9511,685130
3856,240900
5005,312898
105,3807
9384,665340
1485,82346
4010,255713
3626,234174
4379,279877
1945,107952
9340,722856
4933,314462
390,18694
6167,409703
9037,617090
9802,670510
4197,261663
6542,433658
3090,186809
8549,579223
5433,349235
9132,625456
6814,476289
1802,100765
200,8034
4357,277022
6252,407665
7131,479263
3510,213505
9244,654004
9474,651414
6771,442385
905,46911
112,4105
6719,448773
6622,442935
3806,236882
7633,508567
4529,288276
8553,719402
5054,660973
2350,279999
228,21024
1285,137695
1108,115425
8820,875753
3918,295426
5061,327211
7343,491460
2895,173697
7485,501766
9659,683693
9979,688365
682,34591
1362,74223
1178,76281
5079,325319
4416,275821
262,10401
8836,616099
8569,583034
3429,215987
3364,205255
9517,661345
3075,197831
5651,365547
9608,670884
5346,351309
7133,475015
4793,314401
8289,561323
1303,70567
2350,136183
3666,238843
5084,329175
2286,132402
847,42612
3444,209697
9999,690693
5995,405942
1981,111703
813,40681
3038,183676
7656,515956
3996,266675
8156,557218
9555,666498
2954,179988
3174,188231
5326,353358
4597,289452
9527,657907
7569,512940
4687,293227
3976,266207
6137,405243
3692,228253
9140,639813
8003,575181
5167,329949
9278,642632
691,35258
5235,334865
7865,529295
3332,202591
8642,590321
3341,205228
2315,137770
7741,562774
4686,344148
7122,486633
7574,498206
9402,650059
304,13983
4735,301674
675,32666
9878,701004
8938,634498
6392,423865
3931,248336
2936,218967
3138,192690
3765,232882
1499,84073
2251,134183
1579,88768
5639,395972
7294,492638
734,35975
22,473
2790,166789
8618,583291
5548,345024
2156,122954
3569,238392
686,32713
2454,144037
1473,81065
6678,446913
1210,66144
4983,417831
9151,627190
6350,421627
2921,175332
7604,494552
3949,245981
119,4371
2532,150985
5025,318423
3660,224306
999,52134
3036,182187
7867,532479
4975,789386
8419,789161
7417,618573
2803,219189
4861,623855
4968,513473
3222,321762
1445,129805
2686,257104
5407,522021
8810,635176
1031,53775
6671,444869
6101,395716
7108,486743
1350,72195
4614,291457
4340,272549
4550,289762
3062,182199
3456,210397
3931,245557
5685,400753
3273,193640
7316,543285
4731,298284
1724,98704
8996,620257
5718,382054
2605,156106
6563,441991
547,26813
1595,87794
6262,411417
432,20579
8640,620285
3094,186493
9094,631736
9988,700795
9463,652181
2576,230116
1751,127249
5049,399230
2905,205882
7984,540013
2223,128145
747,37555
3097,189609
2972,182952
9001,627791
6531,432789
5099,325118
9609,1105497
2503,296104
838,92144
4306,441428
9108,749919
9939,843621
4644,376513
3425,270876
9347,1104972
8808,766296
1116,78207
3535,278294
9816,866325
6347,585963
7946,723744
2844,202474
3240,245839
7608,525995
3521,249125
1755,117938
5401,433973
892,56912
1489,102850
2977,215138
2634,200139
38,1528
8438,738216
2525,193215
7438,589394
6280,497039
7690,575903
2341,145406
151,6109
8024,650749
7594,529593
5633,372482
5662,381203
9828,758102
4737,350400
5638,431146
3723,324384
6232,421309
9652,865373
3835,237913
4694,291902
7301,491859
6364,424634
2757,164979
7286,507091
9376,676462
280,12505
3677,276923
7245,489981
6893,472838
9471,775606
5725,476345
63,2683
6133,425551
6235,613998
2496,180550
2569,190918
5535,365808
6139,425266
5192,341725
4120,277066
2175,146637
9782,880722
2482,177413
8695,782211
4416,326191
4095,301762
4070,270579
1042,54731
6611,434442
5526,359959
145,5203
5366,344831
9328,670271
9681,723894
5959,416498
8993,720248
5150,328307
8250,555064
7540,508682
6921,480234
3683,230879
1527,85735
672,33389
3033,224955
7140,497627
8467,648560
1987,138941
1842,129657
4777,367783
3117,238095
998,62680
3277,249083
2361,162591
3571,265168
1877,130653
3276,320645
4101,314927
3038,300508
3170,210154
5109,324965
4685,298507
8635,587640
2437,143307
10,228
1000,52580
395,17889
940,57376
8762,605438
7649,561895
5328,359256
2996,183301
5473,362612
9392,666073
7775,544523
8160,581852
5770,379250
7755,542988
3692,240706
8890,640622
5504,367678
6625,436115
9787,673449
120,5124
6374,586906
535,69869
2226,158759
8320,720251
7428,818451
7610,656921
9613,823597
4037,250365
2913,267268
1977,149490
106,5366
2016,156168
2838,236977
491,34724
5958,413408
813,43048
7705,541662
4722,305301
6177,429721
5306,349617
7698,544718
9340,667363
3282,207590
8365,601960
4198,302913
160,6701
4401,311186
1859,117420
7295,563667
1875,132211
6447,520057
9576,884019
5289,392942
9067,631526
2366,141002
8682,632958
19,741
1626,91260
4044,296764
7289,754387
4432,337937
4213,267369
4861,419121
4655,300500
8508,733165
5372,379217
1209,68400
8373,575523
7678,753093
5543,421076
9011,640718
8510,609032
6112,461854
7846,658187
7116,585154
6294,414346
6421,669056
9768,682011
6569,438002
4038,279852
5390,419407
9851,733571
952,49262
3821,235487
3135,186773
5172,333091
9300,657252
7672,539083
172,7624
9048,718877
5387,430919
6637,542139
8297,690020
323,20687
6134,499333
1524,104941
2856,661440
3145,300762
2526,301385
8166,667340
2318,146810
4036,260115
2513,148820
5204,354586
9674,713882
2481,151070
1577,90558
2775,181740
4077,267538
4585,289509
9882,687277
5805,381382
3871,237990
785,40284
6870,497458
2497,156576
2918,183366
5069,333444
379,18107
5004,325658
1248,70861
2527,155362
5258,338938
6421,436199
5843,486387
481,28626
8494,622147
6506,434661
7599,571862
9497,706176
1598,110632
1862,131439
9215,1546656
7249,649936
5017,754795
2078,140520
528,30114
5850,593542
1499,97788
9281,721769
2625,165998
1149,59829
8508,648808
4723,315137
9540,686901
6624,527981
4411,295727
8913,688314
5919,356506
3447,193810
6062,370032
8469,539829
3054,168519
752,34225
4637,271245
9614,753780
7030,426958
5677,344017
2375,128871
5096,358281
3402,243546
9927,686733
2353,137017
1315,75234
3781,231759
5033,317615
6019,398103
6964,495768
8140,537541
348,15673
9423,597728
9623,605357
9400,834749
521,32334
8999,679329
7060,558269
3091,190195
5534,343032
3893,223647
3584,202243
2337,126221
9428,593533
2331,125981
1965,103021
8679,547976
5633,337112
5635,343009
3497,195571
725,76512
5106,331113
845,43431
3293,198987
7362,477460
3473,196157
3656,233258
3246,182374
7037,433379
9200,590213
4589,282872
4659,271882
2601,195847
2718,147271
2808,157629
5036,300729
8432,619482
7114,465473
5897,355696
9359,592936
4763,280677
1938,144135
4122,237818
8667,548824
5238,372723
256,9908
4169,239505
9161,581103
9381,617784
1363,88381
2473,136048
7981,508833
2054,110263
4716,318323
8023,564729
1837,96323
4664,275702
2491,136006
7315,512566
3542,204258
1681,86705
1656,85083
6683,438903
2566,140263
3984,228589
8192,568987
7417,466633
2664,145163
2663,144807
2948,163734
1298,63651
3922,225518
2510,133893
7048,440261
6470,399156
4597,268050
9244,617409
5518,334738
1908,100909
1145,55506
7818,495703
2107,112303
2560,138553
2797,152491
4966,296355
2938,164440
9113,584804
5240,314192
6072,397583
1672,85825
7671,477739
6313,388937
8419,528780
8606,570808
5195,305091
4300,253146
4624,274308
9586,656566
7555,615668
849,43828
1703,95746
1358,72196
1700,94843
964,49394
130,4484
509,22155
8477,569605
9584,618050
5213,354356
1632,93522
7824,492557
4035,235386
5062,299471
9009,566936
8926,557194
9705,659368
8195,518569
500,22952
558,25090
7473,463674
3356,191930
8491,552801
2261,121718
6703,472731
5819,450831
823,43144
1928,114815
7032,489096
9,254
2228,119549
5416,319806
709,33643
3258,185870
7491,514159
1725,89399
1728,89575
3961,224665
8111,514247
6195,378385
4992,342315
1105,54513
8683,543987
3224,181174
4,127
8667,551962
1047,51882
8669,626973
5863,448554
2965,179241
1321,71446
9585,694891
8962,572423
1497,73487
2054,108234
9141,677821
9901,631314
8670,541392
9642,613664
1309,65532
1462,73782
3904,223453
7288,452796
2001,108329
5985,365274
634,38978
5493,333182
4576,268365
5056,330878
4794,296891
4211,245501
2233,120551
5513,365694
2382,140891
678,34426
1321,71338
5575,339379
1134,54403
7646,482170
293,11973
7836,485458
3615,206264
3910,226588
3159,178521
7105,435984
7772,499518
9034,689391
979,49270
1809,92256
483,21490
4036,239175
7423,470966
4186,245289
4920,288464
9363,595430
5555,374456
2640,185367
1854,116437
6554,545948
1009,65958
3519,258743
8739,587372
8375,535203
2005,105704
2828,184743
6480,394070
6068,361705
3961,346164
1878,101333
7085,441184
1211,60277
3485,194255
9163,720129
5040,327702
6755,557216
472,23579
4290,313735
9647,685634
5680,539383
189,8323
7806,634976
9761,694758
2490,229180
4140,362911
1412,77817
1389,77263
339,16150
1511,83002
655,33257
5378,374012
147,5184
8435,571392
3927,276918
3229,182734
8163,520409
2026,117922
3555,233519
6455,399272
614,27342
5105,303501
2544,182073
3786,220228
1554,81234
2585,143374
1393,71716
1265,64020
5436,508248
4167,319227
8619,579533
1839,95524
7096,442283
2014,104781
254,10209
8910,576551
8027,499145
5142,343989
5790,353709
6962,443264
7016,559476
5344,351357
4235,337658
8070,604307
7127,593409
5117,569139
7206,493116
4377,303130
9898,781951
9935,743189
4445,279850
2694,166736
3388,196030
8574,536837
7107,441912
1253,63052
4045,236787
7046,433482
3189,184553
1033,50566
5430,432989
4868,323602
7900,510483
6074,376068
2545,188993
2510,154411
6304,432104
2396,140330
2249,159946
2451,143926
3498,241130
3926,346785
8123,581477
663,30760
4648,272494
1993,105298
1516,76816
9835,670063
9869,624477
3613,232615
2546,138431
6804,460801
9349,623115
9162,838810
8507,889506
5492,343259
2096,114867
890,42701
7311,496533
2076,109995
5292,315106
6568,402930
7226,461370
3811,224384
8442,537149
2174,122700
2688,152878
9176,850484
6636,466240
6267,427042
4979,510520
