@relation ScaleImage

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute ScaleFactor numeric
@attribute runtime numeric

@data
5045,811,2.868182,693221585
4173,2055,0.759091,90934204
4173,989,1.286364,134820410
682,1344,1.286364,27560019
5045,989,1.286364,157835639
2718,3832,1.55,488808609
100,2766,2.736364,42146733
2718,2766,1.286364,246315453
4173,2410,0.231818,10623443
973,3832,1.286364,127478687
3009,1344,2.077273,342434862
4173,3121,1.286364,440926912
4755,811,0.231818,3884416
973,2055,2.868182,315135714
3591,3832,0.1,2627189
973,2233,2.209091,202279816
4464,3832,0.759091,191174822
1264,3299,1.418182,174633745
4173,1522,2.868182,1032163080
1555,2766,1.022727,87377626
5336,1166,1.681818,340120903
3300,3477,1.55,539294994
2718,455,0.759091,15821922
100,3299,0.759091,3642004
1845,1344,2.736364,374983724
973,3655,1.022727,76367626
3882,2588,0.1,1931811
5045,1344,1.418182,266198885
4173,1877,2.209091,743612205
682,2410,1.813636,102667442
682,3477,1.681818,132860532
5045,1877,1.681818,529899106
4173,3655,0.495455,74155705
3882,100,0.890909,6386173
1555,1700,0.231818,2614774
4464,278,1.681818,68685356
3300,3832,1.681818,718561667
4173,100,0.627273,5363824
1555,1522,0.231818,3642286
682,2944,0.363636,4958001
4755,2588,0.890909,190515798
5336,2233,1.813636,762991973
3300,2944,1.813636,629140064
5627,2766,1.813636,1034308427
5336,1877,0.363636,26612399
1264,278,2.604545,45867903
2136,1522,0.627273,24990069
682,2233,2.340909,162975617
682,3477,2.868182,370789431
1264,2410,1.813636,196924121
5918,1877,2.077273,986823726
3009,2944,2.340909,962629988
2427,3477,2.077273,736145878
5045,1877,1.55,456189032
1264,1166,0.759091,18659391
4464,989,0.231818,4954350
100,1700,1.945455,11916560
5336,1877,0.495455,47196377
391,3655,0.759091,17292312
2718,989,0.627273,20515269
3300,1877,0.1,1295322
391,633,1.681818,13394591
1555,2944,0.627273,36128868
5336,1700,1.154545,260736115
5627,2766,0.759091,168877377
5627,278,0.890909,26355757
1264,278,2.340909,35580670
4464,1344,2.868182,1009713512
3009,2944,0.363636,23110498
4755,3477,1.55,780575111
2718,2055,2.604545,747171193
3591,1344,2.209091,474402023
5336,3655,1.945455,1455135718
3300,811,2.868182,424479494
5045,1166,2.472727,704553195
5627,1700,2.077273,811240646
682,1700,2.340909,132055658
391,1166,0.231818,505813
5336,2233,0.1,3002072
3591,989,1.681818,201896007
2427,1166,2.340909,303420492
3591,2055,1.286364,244102906
3300,3121,0.363636,24664649
2718,2233,0.1,1840736
1264,3121,0.363636,10304927
3300,1344,1.813636,291630688
3882,811,2.868182,504592284
3009,455,0.890909,19588366
5045,2766,0.627273,109684687
391,2944,0.759091,15949679
2718,2944,2.736364,1172401378
3009,100,0.495455,1536393
5627,1166,2.077273,530870540
3591,2233,0.495455,43448035
1845,1700,0.495455,16324099
5045,1166,2.340909,638331280
5045,3832,2.340909,2084901336
5918,100,1.022727,13485984
2718,2055,0.890909,101818540
391,811,0.1,88808
5045,2233,1.286364,374838719
973,3655,0.1,778738
4173,2233,1.154545,248876423
2136,1344,2.868182,460030599
5045,1344,0.231818,6838533
682,278,2.604545,22992056
682,633,2.604545,57148370
1555,2588,1.022727,79455400
1555,3832,1.418182,230179434
2427,1522,1.022727,74571609
5045,2055,0.1,1979009
3300,2410,0.759091,87225621
1264,2766,0.363636,11119030
5627,633,1.418182,148848635
2427,3655,1.681818,482373344
973,2766,0.363636,6574392
1845,1166,1.286364,71238522
4464,811,0.627273,30320088
1264,633,1.022727,17394816
100,2410,0.890909,3641718
5336,3299,0.1,3697596
3591,2055,0.363636,19771651
5045,633,1.418182,123372590
4464,2055,1.286364,295677815
1845,1166,1.022727,44934244
2136,2233,2.077273,410067942
1264,2588,1.286364,108260575
100,1877,1.022727,3537574
391,278,1.681818,6722501
5045,2766,0.495455,64793553
3591,633,2.604545,295328334
4755,2944,1.286364,501752849
100,3477,2.340909,34929190
2136,1522,1.154545,81140229
2427,2588,0.231818,6155862
2427,100,1.681818,14560224
100,100,2.209091,1501853
973,100,0.627273,677830
100,2233,0.759091,2399550
682,100,0.627273,476493
973,989,1.154545,22975399
5918,2233,2.340909,1452025764
3300,1700,1.945455,422591362
1264,3121,2.604545,552291671
682,1522,1.681818,57202291
3591,989,0.627273,28860551
1264,3477,1.154545,114599340
5336,2233,0.759091,141102609
5336,3832,2.868182,3464432872
2136,811,1.022727,32439062
1845,633,2.736364,173180136
2718,3655,2.077273,864563519
391,811,0.231818,350327
391,1877,0.1,212736
1555,1166,1.945455,134654969
1264,2766,1.945455,268757443
1845,1344,1.813636,159118609
5045,1522,0.495455,37062203
2136,989,1.945455,155571567
1845,1877,2.472727,403399313
2427,2588,2.736364,919274920
1264,3299,2.472727,484372895
3882,455,1.154545,46434021
3591,278,2.604545,129428829
3882,2944,2.077273,954432474
5627,2233,0.890909,192047285
2427,1344,1.418182,126419651
682,2055,1.681818,82321256
100,633,2.340909,6781791
5045,2588,1.681818,740126723
5918,2055,2.472727,1464735384
3300,989,0.1,1026001
3300,3655,1.945455,947551179
682,455,1.286364,9276831
973,2588,0.1,560535
4464,278,0.627273,8661503
2718,1877,2.868182,809682038
3300,2055,0.231818,6832791
4464,1700,0.231818,9518275
3300,100,0.363636,775338
5045,1522,2.736364,1143325567
1845,811,2.077273,126941658
5045,3832,0.1,4018323
100,2588,2.340909,27327272
5336,1166,1.022727,124592781
100,3121,0.495455,1469578
3300,2233,1.286364,240251214
3882,3121,2.209091,1180252167
4755,811,2.340909,424198426
5918,2233,1.813636,861612716
2427,3832,2.340909,1034411912
100,1700,2.209091,14819325
3882,278,2.868182,175727733
5918,455,2.209091,251900184
1555,2055,2.736364,468796967
4173,2055,2.736364,1401935426
4173,3655,1.418182,607691717
3009,2944,1.022727,177806786
4755,2944,0.231818,14650963
2427,2588,0.495455,27742666
2718,811,1.945455,172261717
2136,1166,0.627273,17782602
5627,2410,1.286364,462680961
973,2233,0.363636,5841511
682,1522,2.736364,153862123
3882,1522,2.209091,561430062
5627,3477,1.286364,628760601
1264,100,2.472727,14001246
3882,3832,1.55,790244690
391,633,2.209091,21685300
391,1344,0.759091,5635039
2136,989,0.1,471432
3009,1166,2.077273,303984793
3009,2410,0.363636,17479122
973,3299,0.495455,16656904
3009,278,2.868182,133690047
3300,2055,0.627273,50834257
1555,1522,0.363636,6782875
1845,1344,1.286364,78039455
1555,455,0.759091,7250340
5918,278,1.945455,119615769
2136,1877,1.286364,130953543
4173,2055,0.495455,42646887
391,1877,2.209091,74298557
3009,3121,0.1,1814215
3009,455,1.286364,40945463
3591,2055,0.1,1504833
4464,2588,0.627273,90175795
5045,2055,1.945455,785349368
2427,3832,2.604545,1210818171
5627,3121,2.077273,1469893113
5627,100,0.231818,550720
4755,1877,1.813636,555189572
2136,2410,2.472727,626088329
100,989,1.154545,2767852
1264,989,1.813636,81871132
2427,989,0.1,503545
3591,2944,2.868182,1694720624
5627,1700,2.604545,1304218066
4755,1700,0.1,1576908
2718,100,0.759091,2767943
3882,3655,2.472727,1715026947
1264,100,1.813636,7512143
2718,3299,2.736364,1332662940
1555,3299,2.868182,810648718
2136,100,1.022727,4438625
2427,2588,1.154545,172925842
5045,1166,0.363636,14265007
4464,455,2.868182,328775368
973,989,1.286364,31610006
391,1344,1.022727,9817367
4755,2588,0.759091,134002696
973,811,1.813636,49190411
3591,2055,1.418182,313691518
4755,1877,2.472727,1088583191
682,100,2.868182,12523690
4755,2944,0.495455,70283366
4173,3299,0.890909,210401145
5627,3655,0.890909,313615269
2718,2944,2.868182,1291208585
2136,455,1.813636,62308123
682,455,2.340909,33875505
4173,455,0.363636,4482751
1555,455,2.604545,91303481
3882,1877,1.022727,146687259
973,989,1.55,45670208
3009,2588,2.209091,755134816
973,2944,1.022727,59747598
973,100,1.55,4365001
4464,2944,2.472727,1563287147
2427,100,2.868182,35683426
1555,2944,2.340909,485542739
682,989,2.604545,91985246
2718,3477,0.1,2716742
973,455,1.945455,35115845
4755,3832,1.418182,724069018
5045,2055,1.55,489316270
4755,2766,1.022727,277746365
3882,2588,0.231818,9798321
5918,1700,1.681818,551097146
1555,1522,0.1,645196
682,1522,0.627273,7504022
4173,1877,1.418182,309613492
5918,1344,2.077273,669230869
4464,3655,1.813636,1076461431
3300,3655,2.077273,1052275111
2718,2766,2.209091,812917417
3009,2055,1.945455,466166843
5627,1877,1.681818,578059457
1555,3655,1.286364,197808541
1264,1522,2.604545,254843296
3591,3121,0.231818,12056783
5627,3832,0.363636,56689469
5918,2233,1.681818,736049422
973,3655,2.472727,416735138
3591,2944,0.231818,10404855
2136,1344,2.472727,343963897
4755,3477,2.736364,2406503379
1264,1522,2.472727,230313104
1845,989,2.604545,246313408
100,1877,0.495455,883553
973,3832,2.868182,593235978
3300,100,2.868182,52149424
4464,989,1.813636,278001309
4464,278,0.759091,15394896
1555,989,2.604545,200718839
2718,2766,0.1,1884848
2136,1344,0.627273,23046481
3300,100,1.022727,8124715
3882,1522,1.022727,122324285
1264,989,2.340909,131751973
1845,278,2.077273,44488988
2718,1877,0.627273,38789544
3300,2410,2.736364,1151492997
2136,633,1.945455,99190434
4173,811,2.868182,555947989
391,3832,1.55,70272701
1555,3655,2.077273,473370258
5918,2055,0.231818,11961739
682,633,0.627273,3039436
973,633,2.604545,81472154
100,1166,1.55,5026246
4173,1166,0.1,963029
3882,989,1.681818,213415354
100,633,0.363636,176757
5627,2588,0.890909,247205026
4755,1522,0.627273,56075285
3300,1522,2.472727,619416487
2427,633,0.759091,18339056
682,811,2.472727,63163280
3882,1344,2.868182,829381674
5336,2766,0.363636,37304046
2136,2588,0.627273,42904530
1845,2766,1.418182,200554986
682,3121,0.1,529319
5336,100,1.681818,29663672
682,989,1.55,34961780
391,3299,0.627273,9274538
100,2410,2.472727,28862832
4464,3655,0.231818,15917044
4755,1344,0.627273,49946439
4173,100,0.363636,1095410
1845,1166,2.736364,313128290
1845,3299,2.077273,519355163
4755,278,1.022727,27143457
4464,3121,0.627273,113382736
3591,989,0.363636,8458771
5045,2766,1.022727,280157029
682,100,0.363636,192907
391,278,0.231818,124201
2427,2766,2.340909,711467393
4464,1344,2.340909,640283330
973,2055,1.418182,79273801
2427,3832,2.209091,906468972
4173,100,0.890909,5966317
2718,278,2.736364,116217538
100,1522,2.472727,16885732
5918,1166,2.736364,1007065410
1845,1877,0.1,722566
5627,1877,2.868182,1675599743
973,278,2.077273,21126975
3300,1166,1.55,178241773
2427,3121,0.890909,116533421
682,1344,1.022727,17270638
4173,2944,2.736364,1802348983
391,811,0.495455,1445107
2427,1522,1.286364,117590740
100,455,0.627273,503975
3591,3299,2.340909,1257354709
1845,3299,1.022727,122254832
5045,3299,1.813636,1065280055
2427,3121,1.022727,155198849
100,1344,2.472727,15984010
3882,3832,1.286364,501268988
3882,1166,0.363636,15195397
5336,989,2.340909,564168043
2427,1344,0.363636,9779073
682,3832,1.681818,141798220
1555,3655,2.340909,615599413
5336,2233,0.363636,30780836
100,1344,2.209091,14679075
4464,989,1.022727,99406634
2718,2233,2.868182,982308436
3009,455,1.55,66444524
3591,1877,0.495455,34697874
100,455,1.286364,1346753
1845,2766,0.495455,26298883
973,2410,2.604545,311174301
4755,100,1.154545,11213190
3591,3477,2.077273,1073992351
3009,2944,2.472727,1108645804
4464,1166,1.681818,283520830
3591,811,1.286364,94869762
3300,1700,1.154545,148201598
3882,2944,0.231818,13799696
4464,989,2.868182,736227060
391,1344,1.154545,14562106
973,1700,0.759091,21951338
100,1522,1.681818,7787048
2136,2410,1.154545,129893117
682,1522,0.1,268770
2718,2055,0.627273,42607562
391,2410,0.363636,2352036
2427,811,1.55,90991995
3009,1700,0.759091,58878558
5045,3832,1.154545,501740577
4173,1344,2.868182,921254691
391,3121,1.55,53152384
2136,1700,2.472727,424960289
4755,989,1.681818,259315159
5045,1700,0.363636,24052463
4173,633,1.945455,189531264
5627,3121,1.681818,969114785
5045,2410,0.890909,231551235
391,989,0.495455,2564756
5918,2233,2.604545,1736108473
5627,2410,2.736364,1975661959
4464,989,0.890909,63162741
2718,633,2.472727,212963934
5045,3832,2.736364,3001101200
2136,3832,2.736364,1226254483
4464,2055,1.022727,185696320
5045,2410,1.286364,391809908
3882,2588,2.868182,1613691169
682,1877,2.209091,140463160
1845,633,2.077273,108852930
2427,3655,1.813636,571954237
1264,811,1.022727,19632954
3009,2410,1.418182,287500704
1555,2588,0.495455,19510867
2136,1522,1.286364,107011835
5045,2233,2.209091,1077260895
2718,455,1.286364,36705251
4464,2766,1.286364,396085091
4173,1166,1.022727,96977697
1845,633,1.945455,88639889
3300,1700,0.495455,28312016
4464,1700,1.813636,477376239
682,2588,2.340909,188165124
1845,3477,1.55,293100100
2427,3121,0.231818,8264959
2718,2233,1.945455,434213125
973,3655,0.759091,36577997
5336,2055,0.231818,10976571
2136,3121,2.340909,698852195
1555,1166,2.868182,285838068
2136,2233,2.340909,513191246
2136,2766,2.077273,492620163
100,1700,0.890909,2525198
3591,1522,2.209091,553921019
391,2944,0.1,432385
2136,455,0.495455,6709959
3009,2055,1.286364,204468440
2136,1522,1.813636,212357920
3009,100,2.340909,34125122
1264,3121,1.681818,221264848
3009,1877,0.1,1273323
3591,1344,0.495455,23733396
1264,2766,1.022727,73026817
4173,2766,0.627273,92376166
1845,2766,0.231818,5187432
682,633,2.868182,76181333
5045,1166,1.022727,120469888
1264,633,1.813636,51286605
3882,2410,0.627273,66838667
4464,455,1.286364,63022102
682,633,0.759091,4470254
973,989,0.495455,4474592
100,455,1.945455,3059235
3009,3832,1.55,537609592
4464,100,1.55,22519229
2427,278,1.681818,36712412
3591,3121,0.363636,27911454
682,989,1.286364,21832139
1555,100,0.1,46250
4755,3655,2.209091,1668767791
5336,3832,0.495455,107382756
4464,1522,2.736364,1026352806
5336,1166,2.209091,597956467
3300,2588,0.363636,23095970
1845,278,1.813636,33046687
5918,811,1.286364,149741279
3009,1877,0.231818,5521985
100,2944,1.55,12857363
2136,2944,2.077273,540029066
1845,3299,1.418182,230890182
682,1700,2.736364,162448258
1264,3299,1.945455,308533581
682,989,0.363636,1827316
1845,2055,2.604545,517257073
4464,811,1.286364,122448621
100,811,2.868182,12850901
5045,3121,2.209091,1513820226
3300,811,0.759091,29779068
682,1166,1.418182,30436748
2427,2944,2.736364,1036614127
2136,3299,0.1,1388955
5627,2055,0.627273,92082973
5045,2410,1.813636,784803430
100,3477,0.231818,417591
5627,1700,2.736364,1408035595
2427,3299,1.022727,165751690
3591,3121,0.627273,88175194
5336,633,1.813636,215299466
3882,811,1.681818,179082739
3591,455,1.418182,63640647
682,2766,1.418182,72894620
2718,100,0.890909,4093356
4173,811,2.340909,363698058
1555,3299,1.55,237563870
4464,1700,2.736364,1110890704
4464,100,0.1,101102
5336,811,1.286364,141240506
2427,3121,2.604545,1030353173
973,3299,2.604545,432712940
4755,455,2.868182,345770663
100,3299,0.627273,4429929
5045,1700,0.495455,44885094
4173,1700,1.418182,275279211
973,3832,0.890909,55719254
1845,811,0.1,337039
4464,455,2.077273,167964889
1264,633,0.495455,3834198
3009,3655,2.736364,1603907674
1555,3477,1.418182,229496739
3591,2588,1.55,433266222
1555,2055,2.209091,303113574
2718,2766,0.495455,36815680
5627,1344,1.813636,491298152
2136,811,1.154545,46376905
1264,3655,0.231818,4665890
2718,1877,1.55,240419144
4173,2944,2.472727,1480974539
682,278,1.681818,9535068
3300,1522,1.681818,280186015
5045,2233,1.681818,618303495
2427,1344,1.022727,72455374
5336,3299,1.55,823922730
5045,3299,0.231818,17142616
2427,2055,1.286364,175533242
1845,1700,2.736364,466348897
5918,100,2.604545,74560244
1264,2055,1.945455,194538860
3591,100,2.736364,54787367
1845,1166,0.1,453755
4173,3832,2.209091,1548266695
3009,2588,2.868182,1271425461
1264,1877,0.627273,17056641
1264,3121,0.627273,30779076
100,455,0.231818,63215
5045,3477,0.495455,79793984
2136,1166,2.472727,293987519
5627,3299,1.681818,1025865141
5336,2944,1.286364,500667223
2136,811,2.209091,163351191
5045,2055,1.681818,572901634
682,455,1.022727,5755579
1264,3299,0.627273,31006492
3009,2588,0.1,1513278
682,2410,0.1,422465
682,2410,1.418182,63355094
4755,3655,1.418182,714514299
5336,2588,1.945455,1052894364
1264,3832,0.363636,13227824
100,278,1.154545,669023
3009,3477,1.945455,767118723
3882,3477,1.154545,343002230
3009,633,2.868182,310173029
5627,3121,1.813636,1127676737
1555,989,0.495455,6782262
2718,2410,2.604545,885321815
1264,278,0.495455,1663486
2718,1522,2.077273,351249529
3009,2588,1.154545,206507355
682,2233,2.736364,219918250
2718,989,2.736364,388829970
1264,1700,1.022727,48447640
5918,989,0.363636,16351850
682,1522,0.495455,4558898
4173,2233,0.231818,9213169
3009,2233,1.813636,436644957
5627,1166,1.154545,168509372
1845,455,0.759091,10647417
682,3655,2.472727,304517714
2136,1344,2.209091,271353175
5918,2410,2.077273,1240310913
973,1700,2.209091,156268335
100,2944,1.945455,22605838
1555,2944,2.736364,671919470
5918,1877,0.759091,131051997
4464,3477,2.736364,2272950736
973,1877,0.363636,4425041
5627,1700,1.813636,613726413
2718,633,1.681818,97157552
3882,2055,0.1,1565465
5918,633,0.1,764762
3009,455,1.681818,75063967
2136,3299,1.945455,518770936
4173,3299,1.813636,878393129
5918,278,2.340909,181394915
1845,1700,2.077273,259491043
1555,455,1.022727,15791922
3882,3121,2.736364,1802051776
5627,278,2.077273,144271755
4464,1166,1.022727,105671375
1555,2766,2.472727,505077391
1845,2233,2.209091,391699772
2136,2233,1.55,222253900
1264,455,0.890909,8451724
2718,278,1.154545,17949114
5045,3832,1.286364,617831584
4755,3121,2.209091,1430089238
5627,3655,0.627273,165780862
1845,455,2.736364,121568412
3591,2410,0.627273,64751175
4173,3477,2.472727,1733726010
682,1166,1.681818,43101047
682,1166,0.627273,6198311
3009,2055,1.55,294175076
2427,2410,0.495455,31177647
2136,3299,0.495455,33853131
973,2410,1.418182,87726346
2427,2055,2.736364,725014616
5627,100,2.736364,81993038
4755,278,2.077273,116586762
5045,3655,2.077273,1556408947
2427,278,2.472727,81927470
1845,2055,0.231818,3745476
3882,989,2.077273,313923459
3300,2944,0.627273,72417743
2427,455,1.154545,28799273
3882,1700,0.495455,35009514
4173,2766,2.736364,1712708223
5336,2055,2.340909,1207007166
682,2410,1.022727,33932229
1845,3121,1.55,270596668
1264,3655,0.495455,23041020
1264,989,1.55,58546096
973,2055,2.209091,190988456
391,2055,2.868182,133730296
3591,1700,1.681818,334866908
5336,1166,0.231818,7941405
1555,2766,2.340909,472648488
1845,2944,2.340909,585457373
4173,455,0.231818,3115187
5336,3832,0.363636,51363201
391,455,1.286364,5623708
4464,811,0.363636,8980201
2427,811,1.813636,125184757
5627,3655,2.604545,2738007699
5336,2055,1.813636,699757133
100,1166,1.022727,2185504
682,2766,1.154545,47098438
2136,3299,0.759091,80705451
3300,3477,2.868182,1816716572
682,2944,0.495455,11303481
2136,989,1.813636,137270570
2136,633,0.495455,5993962
3882,2055,0.495455,38217924
5045,1700,2.209091,823619167
2427,2944,1.022727,161777156
100,278,1.55,1214833
3591,2766,0.231818,11919551
100,3121,2.604545,40917987
3882,1700,0.1,1295781
2136,1877,1.154545,106126471
2718,2588,1.286364,232836174
5336,1344,1.154545,180083759
100,278,1.945455,1859906
3882,3299,0.759091,143686228
3300,2766,0.890909,136241294
3009,1344,1.55,183516794
1845,278,2.472727,60491334
682,3121,0.363636,5441024
4755,1522,2.077273,617469611
2427,100,1.154545,5691114
682,989,2.209091,61957972
